keyword,count
Fuzzy logic,3
High switching frequency,3
Neural network,3
Control algorithm,3
Reset algorithm,3
Setpoint algorithm,3
Transformer cooling system,3
Transformer design,3
Power density,3
LLC resonant converter,3
Solid State Transformer (SST),2
Dual Active Bridge (DAB) Converter,2
Power flow,2
Bi-directional power conversion,2
Soft start algorithm,2
PSCAD/EMTDC Simulation,2
Zero Voltage Switching (ZVS),2
Approximately digital control,2
Output rectifier,2
Transformer core imbalance,2
Voltage sensor,2
Equivalent model,2
Regenerative braking energy,2
SCOTT Transformer,2
PV nodes,2
Active transformer,2
Node-branch incidence matrix,2
Meshed distribution system,2
Distribution transformer,2
series power device,2
distribution-unified power flow controller,2
DGA,2
bi-directional ac-ac converter,2
roof-top PV,2
FFT,1
Magnetizing inrush,1
Current differential protection,1
Vibration,1
Resonance,1
Resonator,1
Magnetostriction,1
Internal fault,1
power transformer,1
PSCAD,1
Magnetoelastic,1
Transients phenomena,1
Oil-paper insulation,1
Thermal and electrical degradation,1
Tensile strength,1
Lifetime estimation,1
Tan delta,1
Fluid power converter,1
Switching hydraulic system,1
Energy efficient,1
Magnetoelastic resonator,1
Multi-Physics,1
Equivalent circuit model,1
Signal Processing,1
efficient finite element model,1
axial natural vibration frequency,1
Power transformers,1
Neuro-Fuzzy model,1
ANFIS,1
IEC 60599,1
Fault diagnosis,1
Power transformer,1
Intelligent probability model,1
Hydropneumatic transformer,1
Output flow,1
Modeling simulation,1
Experimental study,1
Finite-Element Method,1
winding,1
Transformer,1
Winding Type Resolver,1
전기부하,1
MFCC,1
인공 신경망,1
패턴분류,1
신호처리,1
Electric Load,1
Neural Networks,1
Pattern Claisfsication,1
Mobile robot,1
