keyword,count
변혁적 리더십,13
Transformational Leadership,8
Digital transformation,6
CNN,5
Transformer,5
Adsorption,5
딥러닝,5
Transformational leadership,5
China,5
Leadership,5
business model,4
North Korea,4
Machine Learning,4
media content,4
Deep Learning,4
BERT,4
Latin America,4
Efficiency,4
SVM,4
deep learning,4
Text mining,3
The fourth industrial revolution,3
Chitosan,3
플랫폼,3
MEKs,3
Unsupervised Learning,3
transformational leadership,3
Topic modeling,3
북한,3
중국,3
Mitogen-Activated Protein Kinases,3
Smad Proteins,3
Retinoic Acid,3
Laplace transform,3
Transforming Growth Factor Beta,3
Support Vector Machine,3
교사교육,3
Clustering,3
체제전환,3
EEG,3
Digital Transformation,3
Fibrosis,3
Doi Moi,3
Critical Reflection,3
artificial intelligence,3
media marketing,3
Media firm,3
DSM,2
SGM,2
IATTC,2
diaspora-Koreans,2
Quantile mapping,2
Developing Countries,2
EMR,2
Healthcare,2
Random forest,2
OTT,2
teacher education,2
Outpatient Department,2
조직문화,2
PCK,2
자연어 처리,2
단어 임베딩,2
organizational culture,2
텍스트 마이닝,2
FastText,2
Online Arbitration,2
multicultural education,2
reconceptualists,2
multiculturalism,2
Korean multiculturalism,2
religious peace model,2
GloVe,2
Word2Vec,2
pungryudo(風流道) model,2
페미니즘,2
기독영성상담,2
CHLOROPHYLL-A,2
Unbalanced fault,2
Resonance,2
time series analysis,2
machine learning,2
Impedance frequency characteristics,2
High voltage direct current,2
시계열 분석,2
Core saturation,2
Vocational Training,2
UNEVOC,2
Transactional Leadership,2
community,2
functional crops,2
humanities theme,2
Imwongyeongjeji,2
Global Apprenticeship Network (GAN),2
CINTERFOR,2
EBP,2
디지털 트랜스포메이션,2
Faith,2
digital transformation,2
Shared Christian Praxis,2
Christian Religious Education,2
Virtual harmonic resistor,2
Finite element analysis,2
Voltage-source converter,2
Wave height and period,2
EMPRICAL MODEL,2
EUTROPHICATION,2
WATER QUALITY,2
PHOSPHORUS,2
엽록소-a,2
경험적 모델,2
부영양화,2
수질,2
global model,2
Joint distribution,2
Transformed linear simulation,2
Idealism,2
LSTM,2
Hermite transformation,2
Paradox of productivity,2
Transmission mechanism of productivity,2
Worker education and reeducation,2
Human capital,2
Bayesian Theorem. MCMC_glmm,2
Unification,2
Socialist Market Economy,2
Realism,2
Highly pathogenic avian influenza,2
자동차,2
local model,2
masculinity,2
Trade openness,2
Deep learning,2
한국,2
Image segmentation,2
중남미,2
미중 갈등,2
무역개방도,2
Workplace safety,2
Safety initiative,2
male gaze,2
nineteenth-century optics,2
빅데이터,2
the camera obscura,2
Dombey and Son,2
Charles Dickens,2
Safety compliance,2
Injury,2
Subsea,2
Motor drive,2
Medium voltage,2
Hybrid boost,2
Five phase,2
US-China rivalry,2
Text Mining,2
조직몰입,2
Korea,2
Convolutional Neural Network,2
MMP-9,2
Korean Red Ginseng,2
colorectal metastasis,2
PWM converter,2
Predictive control,2
Digital control,2
Current control,2
AC-DC power conversion,2
Ultrasonography,2
Traditional clothes,2
Generative Adversarial Network,2
Style transfer,2
4차산업혁명,2
multivariable system,2
&#39057,2
Science and Technology Parks (STP),2
Smart Cities (SC),2
Smart Sustainable Cities (SCC),2
Smart City Solutions,2
Digital Innovation Hubs (DIH),2
Smart Factory,2
자동화,2
Republic of Korea,2
