keyword,count
Plasma,3
Geissler tube,3
CCP,3
Numerical simulation,3
Insulating oil,3
Copper particle,2
Primary-side regulation,2
Classification,2
Cross validation,2
Improved imperialistic competitive algorithm,2
Support vector machine,2
Dissolved gases analysis,2
Fault diagnosis,2
Transformer leakage inductance,2
Power transformer,2
Grid-connected inverter,2
Particle trajectory,2
Controller design,2
Solid state transformer,2
Adaptive blanking time,2
Converter transformer,2
Weibull distribution,2
Combined AC and DC voltage,2
Breakdown strength,2
Small-signal modeling,2
Tie-plate,1
Energy Harvesting(에너지 하베스팅),1
Maxwell Model,1
Cast resin transformer,1
Stray-load loss,1
Fire damage,1
Boundary condition,1
Surface impedance,1
Transformer,1
Experiment Results,1
Linear Electromagnetic Generator(리니어 전자기 발전기),1
Fire proof structure,1
Bushing,1
Vibration(진동),1
ANSYS/Thermal Solution,1
Design of experiments(실험계획법),1
PWM control characteristics,1
H₂O/LiBr(물/리튬브로마이드),1
COP(성적계수),1
Refrigerant heat exchanger(냉매 열교환기),1
Absorption heat pump(흡수식 히트펌프),1
Water-Filling (WF) Algorithm,1
Smart Home Load Management (SHLM),1
Smart Grid,1
Electric Vehicle,1
Demand Restraining Limit,1
Partial resonance,1
Size Optimization(사이즈 최적화),1
High efficiency,1
Fixed-two methods,1
ZVS-PWM high-frequency inverter,1
Air Conditioner,1
Heat Sink System,1
Resonant Power Converter,1
Finite Element Analysis(FEA),1
Zero Current Switching,1
Heat Distribution Analysis,1
Resonant Converter,1
BERT,1
Air Conditioner Compressor,1
finite element method,1
Smart transformer,1
Intelligent electrical device (IED),1
ISO/IEC/IEEE 21451,1
IEC 61850,1
circulation,1
survival future,1
Design,1
Sustainable Transformer,1
Sustainable design,1
순환,1
생존미래,1
지속적 트랜스포머디자인,1
지속가능한 디자인,1
economic value,1
practicality,1
transformer design,1
경제적 가치,1
실용성,1
트랜스포머디자인,1
subword,1
creativity,1
ferroresonance,1
transformers,1
Selection of High Frequency Transformer,1
Jiles-Atherton (JA) vector model,1
pre-training,1
Leakage Inductance,1
Mutual Inductance,1
Simulation,1
Equivalent Circuit,1
Practical Transformer,1
Factor of merit,1
Cooling fan position,1
Numerical analysis,1
Radiator cooling performance,1
Project based design and manufacturing,1
Project output management,1
Engineering knowledge management,1
Process integrated knowledge acquisition,1
2 pole 1 zero(2P1Z) controller,1
Small signal model,1
ZVS(Zero Voltage Switching),1
BDC(Bi-Directional Converter),1
DAB(Dual Active Bridge) converter,1
SST(Solid State Transformer),1
power loss,1
Heat transformer(히트 트렌스포머),1
