keyword,count
합성곱 신경망,41
CNN,29
딥러닝,29
Deep learning,20
합성곱신경망,20
Convolutional Neural Network,15
Convolutional neural network,14
Convolutional Neural Network(합성곱 신경망),13
Deep Learning,11
convolutional neural network,9
Convolutional Neural Networks,7
인공지능,7
CNN(합성곱 신경망),6
Deep Learning(딥러닝),5
Machine Learning,5
deep learning,5
머신러닝,5
Deep learning(딥러닝),5
ResNet,5
심층학습,4
Classification,4
인공신경망,4
Transfer Learning,4
합성곱 신경망(CNN),4
객체 검출,4
Keras,4
Transfer learning,4
Convolutional neural networks,4
기계학습,4
합성곱 신경망(Convolutional neural network),4
IoT,4
LeNet-5,4
Convolutional neural network (CNN),3
Machine learning,3
스마트팜,3
AI,3
Artificial intelligence,3
Convolution Neural Network(합성곱 신경망),3
Object detection,3
machine learning,3
뇌파,3
전이 학습,3
Speech Recognition,2
Convolutional Neural Network(CNN),2
U-Net,2
Imaged data,2
Deep Learning(심층 학습),2
심층 신경망,2
EfficientNet,2
Convolution Neural Network,2
합성곱 신경망),2
Osteoporosis,2
Artificial Intelligence,2
피사계 심도(Depth of field),2
쿼드트리(Quadtree),2
Convolutional neural network(합성곱 신경망),2
Convolutional Neural Network(CNN,2
Binarization,2
NLP,2
Machine Learning(기계학습),2
딥 러닝,2
Full penetration,2
Root pass,2
Back-bead,2
V-Groove,2
Gas metal arc welding (GMAW),2
Partition(격벽),2
게이트 순환 유닛,2
Frequency response function(주파수응답함수),2
전이학습,2
심층 학습,2
영상처리,2
Deep Neural Network(심층 신경망),2
MLP(다층 퍼셉트론),2
CNN (합성곱 신경망),2
Signed Distance Function(거리 부호 함수),2
심층 합성곱 신경망,2
Missile Aerodynamic Loads(유도탄 공력 하중),2
CNN),2
합성곱 신경망(Convolutional Neural Network),2
convolutional neural networks,2
유체 시뮬레이션,2
artificial intelligence,2
Anomaly detection,2
Noise2Void,2
실시간 검측,2
Quality Prediction,2
이미지 학습,2
분류,2
적층제조,2
스마트제조,2
convolutional neural network (CNN),2
오이,2
Convolution neural network,2
Random sequential expansion (무작위 순차 확장),2
Multitask learning,1
Dissimilarity loss function,1
CT,1
예비성형체(Forging process),1
단조공정(Forging process),1
Osteopenia,1
특징 정보,1
비유사성 손실함수,1
골다공증,1
Predictive models,1
골감소증,1
Time Series Forecasting,1
Feature map,1
Explainable Intelligence Artificial,1
컴퓨터 단층촬영,1
Milling process,1
수어,1
Yolov5,1
건설폐기물,1
객체분류,1
반응 셋,1
MSE,1
MAE,1
문화재,1
빅데이터,1
심층신경망(DNN),1
합성곱신경망(CNN),1
Cultural Property,1
Big Data,1
Deep Neural Network,1
파워스펙트럼밀도,1
품질관리,1
power spectral density,1
quality control,1
시계열 데이터(Time series data),1
DCGAN,1
심층 합성곱 신경망(Deep CNN),1
일반화 오류,1
Mixed defect pattern,1
Wafer bin map,1
데이터 확장(Data augmentation),1
객체 인식,1
Gradient-Class Activation Map,1
합성곱신경망(Convolution neural network),1
image classification,1
이미지 분류,1
RGBD 센서,1
Electroencephalography (EEG),1
Convolutional Neural Network (CNN),1
보행 이벤트(Gait event),1
실시간(Real-time),1
관성센서(IMU),1
Topology optimization(위상최적화),1
Control arm(컨트롤 암),1
과실 비대,1
MFCC,1
Flight Controller,1
TensorFlow,1
건설현장,1
음성 인식,1
비행 제어장치,1
관심영역,1
이미지 프로세싱,1
텐서플로우,1
Vehicle detection(차량 검출),1
Convolutional neural network(합성곱신경망),1
Traffic surveillance data(교통감시데이터),1
피사계 심도,1
YOLO(You Only Look Once,1
Brain-Computer Interface (BCI),1
Internet of Things (IoT),1
검출 상자,1
Smart Home,1
construction and demolition waste,1
Error Back Propagation,1
construction site,1
Leverage Inbound tourist data,1
Inertial Sensor(관성 센서),1
Rehabilitation(재활),1
재생에너지(Renewable energy),1
시계열(Time series),1
합성곱 신경망(Convolutional neural network,1
Fully Connected Layer,1
순환 신경망(Recurrent Neural Network,1
RNN),1
Fine-tuning,1
이진화(Binarization),1
Bolts With Anti-loosening Coating,1
다운스케일링(Downscaling),1
개체분할,1
슈퍼 해상도(Super-resolution),1
스마트홈,1
사물인터넷,1
뇌-컴퓨터 인터페이스,1
상대적 일반화 오류,1
generalization error,1
Noise Attenuation,1
비사실적 렌더링(Non-photorealistic rendering),1
착의량,1
분류모델,1
의미론적 분할,1
Image Recognition,1
Predicted Mean Vote,1
Ginseng Sprouts,1
Clothing Insulation,1
Classification Model,1
범죄예방 환경설계,1
5대범죄,1
도시환경,1
CPTED,1
5 Major Crimes,1
Urban Environment,1
생성적 적대 신경망,1
패션,1
Generative Adversarial Network,1
Fashion,1
다중모델앙상블,1
계절내 예측,1
YOLO,1
예상평균온열감,1
문자 인식(Character recognition),1
평균 정밀도,1
시점 추적(Viewport tracking),1
OpenCV,1
OpenCV(Open Source Computer Vision),1
CNN(Convolutional Neural  Networks),1
Sign Language,1
Hearing-Impaired Person,1
Image Processing,1
Image Segmentation and Recognition,1
License Plate,1
신경망,1
시정,1
공군기상관측,1
국지예보모델,1
MIT-BIH arrhythmia 데이터베이스,1
ResNeXt,1
Semantic Segmentation,1
Adabound,1
주입기법,1
Convolution Neural Network(CNN),1
영상분할 및 인식,1
자동차 번호판,1
객체 인식(Object recognition),1
영상인식,1
Convolutional neurual network,1
평균 절대값 오차,1
Lyapunov Exponent(리아푸노브 지수),1
Chaos(카오스),1
Electromagnetic Induction,1
순환신경망,1
자기임피던스센서,1
전자기유도,1
relative generalization error,1
Deep Learning(심층학습),1
Dual Clutch Transmission(듀얼 클러치 변속기),1
Vibration(진동),1
Abnormality Diagnosis(이상 상태 진단),1
response set,1
동적 시간 워핑,1
영어 발음,1
영어 교육,1
DTW,1
English Pronunciation,1
English Language Training,1
잡음 감쇠,1
청각장애인,1
오차 역전파,1
평균 제곱 오차,1
Recurrence Plot(리커런스 플롯),1
steering control,1
이미지 인식,1
boundary detection,1
Mean average precision,1
Fault Classification(결함 분류),1
품질예측,1
새싹삼,1
Traffic Speed Prediction,1
Residual Learning,1
욜로),1
교통 속도 예측,1
잔차 학습,1
Multi-Layer Perceptron(다층 퍼셉트론),1
Rolling Bearing(구름 베어링),1
Continuous Wavelet Transform(연속 웨이블렛 변환),1
Power Driving System(동력 구동 시스템),1
자율주행,1
RNN,1
MI sensor,1
농업기계,1
경계 검출,1
조향제어,1
autonomous traveling,1
agricultural machinery,1
KDD Cup 1999 Data,1
Long Short Term Memory(장단기 기억),1
convolution neural-network,1
Lithium-ion battery,1
CIFAR-10,1
Brain tumor classification,1
Ensemble learning,1
뇌 종양 분류,1
앙상블 학습,1
Forensic investigation,1
Deep-learning,1
Deception detection,1
Face landmark,1
Long short term memory,1
automatic modulation classification (AMC),1
orthogonal frequency division multiplexing (OFDM),1
State-of-charge,1
Repetition,1
Heat distribution image,1
Speaker identification,1
Forensic science,1
Phonetics,1
Biomimetics,1
Smart Factory,1
Plastic Injection Molding,1
Deep Leaning,1
DAE,1
LSTM,1
Multi-scale U-Net,1
3D CNN,1
Vision Transformer,1
Image Classification,1
변위 측정(displacement detection),1
문화재(cultural asset),1
편평발,1
데이터 증폭,1
Quadtree,1
Downscaling,1
Super-resolution,1
Fluid simulations,1
쿼드트리,1
이진화,1
다운스케일링,1
초해상도,1
Fuel Cell(연료전지),1
Flooding and Drying-out(연료전지 플러딩,1
드라잉 현상),1
Long Short-Term Memory(LSTM,1
장단기메모리),1
합성곱신경망),1
Sequential Data(순차데이터),1
Unidirectional composites (단방향 복합재료,1
UD),1
Representative volume element (대표체적 요소),1
Artificial neural network (인공 신경망,1
ANN),1
Convolutional neural network (합성곱 신경망,1
기계학습(machine learning),1
딥러닝(deep learning),1
Periodicity,1
Human robot interaction,1
human activity recognition,1
Image denoising,1
Non-destructive Test,1
반도체 제조 공정,1
군집성 불량 패턴,1
원인 설비 탐색,1
결함 설비 탐색 체계,1
HSV color model,1
Corner detection algorithm,1
합성 곱 신경망,1
자기 지도 학습훈련,1
영상 잡음 제거,1
양전자방출단층촬영,1
Self-supervised learning training,1
PET,1
Vision,1
Deep learning(딥 러닝),1
Machine learning(기계 학습),1
Object Detection(물체 검출),1
DeepStream(딥 스트림),1
Embedded System(임베디드 시스템),1
Construction equipment(건설 장비),1
Active Safety(능동 안전),1
Prognostics and health management,1
Additive manufacturing,1
Mimic crack,1
Real-time object detection,1
Embedding similarity,1
Laser Vision Sensor,1
Lap Fillet Joint,1
Gas Metal Arc Welding,1
Aluminum alloy,1
Cancer Cell,1
시설원예,1
생육,1
머신비전,1
수확로봇,1
토마토,1
성숙도,1
Breast cancer AI,1
Medical AI,1
Medical dataset,1
Multi-modality,1
DICOM,1
FCN,1
해양자료동화,1
피부질환 판별,1
흑색종,1
병변분할,1
밝기정보,1
색상정보,1
Skin disease discrimination,1
Melanoma,1
Lesion segmentation,1
Brightness information,1
Color information,1
영상복원,1
Data Augmentation,1
Convolutional neural network(CNN),1
Pes planus,1
말초동맥질환(Peripheral Arterial Disease),1
Gas Turbine(가스터빈),1
Anomaly Detection and Prediction System(이상 진단 예측 시스템),1
Transformer,1
Self-attention,1
Hybrid network,1
Monocular camera,1
Visual odometry,1
Automotive Lamp(차량용 램프),1
Reflector(반사면),1
Thermal performance(내열성능),1
분류 모델,1
병해충,1
전송라인 모델(transmission line model),1
Vehicle compartment(차실),1
혈압 파형분석(Blood Pressure Waveforms Analysis),1
앙상블(Ensemble),1
Air Duct(공조 덕트),1
Autonomous Driving(자율 주행),1
Cleaning Robot(청소 로봇),1
Convolutional Neural Networks(합성곱 신경망),1
Reinforcement Learning(강화 학습),1
Support Vector Machine(서포트 벡터 머신),1
Acoustic Natural Mode(음향 고유 모드),1
Acoustic Natural Frequency(음향 고유 주파수),1
Vehicle Compartment (차실),1
Vehicle Fuel Economy(차량 연비),1
뇌종양,1
자기공명영상,1
VGG16,1
Brain tumor,1
magnetometer,1
인간행동인식,1
자기센서,1
차량 번호판 인식,1
임베디드 시스템,1
License Plate Recognition,1
MPI(메시지 전달 인터페이스),1
차량 주행 데이터 분석,1
위험 운전 행동 예측 시스템,1
안전 운전,1
Epileptic Seizure,1
EEG,1
Ensemble Model,1
뇌전증 발작,1
앙상블 모델,1
코로나-19 (COVID-19),1
얼굴 마스크 탐지(Face Mask Detection),1
합성곱 신경망 (Convolutional Neural Networks),1
하르 특징 분류기(Haar Cascade Classifier),1
Combustion Instability(연소불안정),1
Confusion Matrix(오차 행렬),1
Dynamic Pressure(동압),1
Flame Image(화염이미지),1
Machine Learning(기계 학습),1
MRI,1
Factor Analysis(요인 분석),1
Deep Neural Network(심층적 인공신경망),1
Bolt clamping force(볼트 체결력),1
SSD,1
날개 끝 보텍스 캐비테이션),1
Cavitation Inception Speed(CIS,1
캐비테이션 초생속력),1
Convolution Neural Network(CNN,1
Image recognition(영상인식),1
Speech enhancement,1
Mask,1
Noisy environments,1
Loss function,1
Deep neural network,1
음성 향상,1
마스크,1
잡음 환경,1
손실함수,1
Image Restoration(영상 복구),1
Fiber Bundle(광섬유 다발),1
Honeycomb Pattern(벌집 패턴),1
Raman Spectroscopy,1
Spectral Shift Robustness,1
Noise Robustness,1
라만 분광기,1
스펙트럼 이동 강인성,1
잡음 강인성,1
Acoustic natural mode(음향 고유 모드),1
Acoustic natural frequency(음향 고유주파수),1
Tip Vortex Cavitation(TVC,1
Embedded System,1
MS similarity function(MS 유사성함수),1
Lane Detection(차선 검출),1
MOR(모델차수축소법),1
Fall Detection,1
1D Convolutional Neural Network,1
기계 학습,1
낙상 검출,1
1차원 합성곱 신경망,1
Distracted Driver Detection,1
