keyword,count
Transformer,36
딥러닝,31
Deep Learning,29
Deep learning,26
인공지능,25
트랜스포머,20
ChatGPT,19
deep learning,18
Artificial Intelligence,15
Digital Transformation,15
BERT,14
transformer,14
Artificial intelligence,13
Digital transformation,12
.,12
변혁적 리더십,12
CNN,11
artificial intelligence,11
디지털 전환,11
AI,10
자연어 처리,10
Machine Learning,9
합성곱 신경망,8
Natural Language Processing,8
빅데이터,7
Classification,7
디지털 트랜스포메이션,7
digital transformation,7
Vision Transformer,7
COVID-19,7
LSTM,7
Swin Transformer,6
natural language processing,6
Transformational Leadership,6
Machine learning,6
China,6
Adsorption,6
디지털전환,6
machine learning,5
머신러닝,5
메타버스,5
생성형 인공지능,5
Convolutional neural network,5
Metaverse,5
GPT,5
Transfer learning,5
Big Data,4
디지털 리터러시,4
generative AI,4
transformational leadership,4
Self-attention,4
텍스트 마이닝,4
토픽모델링,4
KoBART,4
Transformers,4
Convolutional Neural Network,4
코로나19,4
비전 트랜스포머,4
Text Mining,4
데이터 증강,4
딥 러닝,4
transformation,4
Business Model Innovation,3
Autonomous driving,3
Inflammation,3
Prediction,3
멀티모달,3
Automation,3
Image Processing,3
이미지 변환,3
전이학습,3
교양교육,3
MFCC,3
Text mining,3
Life Satisfaction,3
Mask R-CNN,3
드론,3
Large Language Model,3
비즈니스 모델,3
ResNet,3
순환 신경망,3
Sustainability,3
심층학습,3
미래교육,3
지속가능성,3
future education,3
Optimization,3
vision transformer,3
공유경제,3
UNSW-NB15,3
Genetic Algorithm,3
Sentiment Analysis,3
Computer Vision,3
Nussbaum,3
Efficiency,3
컴퓨터 비전,3
Neural Network,3
anomaly detection,3
Diffusion model,3
GPT-4,3
거래적 리더십,3
삶의 만족도,3
매개효과,3
CCTV,3
UX,3
leadership,3
topic modeling,3
챗GPT,3
Governance,3
리더십,3
Feature Extraction,3
sentiment analysis,3
Olympics,2
GTAP,2
올림픽,2
EXPO,2
Regeneration of Idle Industrial Facilities,2
Topic Modeling,2
RFMC,2
Sharing Economy,2
IPEF,2
Idle Industrial Facilities,2
Dynamic Capability,2
데이터,2
유휴산업시설의 재생,2
엑스포,2
사회적 배제,2
동태적 역량,2
유휴산업시설,2
기후변화,2
KoBERT,2
pix2pix,2
RRR,2
SME,2
텍스트 분석,2
예측모델,2
Multimodal,2
Text Analysis,2
Competitive Advantage,2
스티글러,2
경쟁우위,2
Synthetic Data Generation(모의데이터 생성),2
대형마트,2
불교,2
Buddhism,2
Self-efficacy,2
Transformational leadership,2
Combination therapy,2
Image classification,2
Knowledge distillation,2
GeoKBQA,2
Methylene Blue,2
감염병,2
Generative Adversarial Networks(적대적 생성 신경망),2
Variational Auto Encoder(변분적 오토 인코더),2
Toxic Chemical Detection(독성 화학 탐지),2
토픽 모델링,2
Raman Spectrum(라만 분광),2
Time series forecasting,2
Post-labor,2
Liberal Arts Education,2
Simondon,2
ICT-Data,2
Stiegler,2
자동화,2
탈-노동,2
시몽동,2
BIA,2
Drone,2
미세 조정,2
기술수용모델,2
디지털 트윈,2
영성,2
Business model,2
직무만족,2
조직몰입,2
transformer decoder,2
point cloud,2
Simulink,2
contrastive learning,2
TEVA,2
Startup,2
스타트업,2
Image Classification,2
transfer learning,2
fine-tuning,2
SNR,2
LightGBM,2
maker education,2
CFD,2
institutional change,2
제도변화,2
Spy,2
Data Augmentation,2
G-transformer,2
data augmentation,2
기계 번역,2
Fibrosis,2
self-regulation,2
Transforming growth factor beta,2
자율규제,2
진성 리더십,2
中国,2
Landsat,2
협업,2
텍스트마이닝,2
COVID19,2
Uncertainty,2
SMEs,2
중소기업,2
UAV,2
Deep neural networks,2
Text-to-Image,2
T5,2
유전알고리즘,2
NARAE-Weather,2
클라우드,2
MSA,2
TeGCN,2
Discrete Wavelet Transform,2
어텐션 메커니즘,2
Attention Mechanism,2
Convolution Neural Network,2
CADx,2
cluster analysis,2
Transformer learning,2
군집분석,2
Cloud,2
unsupervised learning,2
Object detection,2
심층신경망,2
인공신경망,2
Dynamic capability,2
불확실성,2
Corporate performance,2
recurrent neural network,2
Economic System Transformation,2
Greimas,2
NFT,2
예측,2
BI-LSTM,2
조직혁신,2
Photogrammetry,2
Augmented Reality,2
Agrobacterium tumefaciens,2
시장지향성,2
Market Orientation,2
설명가능한 인공지능,2
Explainable AI,2
Image Augmentation,2
BIM,2
빌딩정보모델,2
VR,2
Image Translation,2
전환,2
AR,2
LDAvis,2
단시간 푸리에 변환,2
XLM-RoBERTa,2
애니메이션,2
HRI,2
P-tuning,2
GPT-2,2
Topic modeling,2
글쓰기,2
그레마스,2
convolutional neural network,2
비전,2
Brain tumor,2
data,2
Wavelet transform,2
4차 산업혁명,2
OCR,2
Transactional Leadership,2
디지털 경제,2
Digital Economy,2
사례연구,2
Grounded Theory,2
민요,2
Neural network,2
중국,2
참여,2
AI ethical principles,2
wavelet transform,2
educational technology,2
learning analytics,2
Large Language Models(LLMs),2
근거이론,2
교육공학,2
모니터링,2
학습분석학,2
대규모 언어 모델(LLMs),2
Innovation,2
경제개혁,2
Economic Reform,2
performance comparison,2
dataset analysis,2
stock price prediction,2
DEA,2
체제전환,2
Metal organic frameworks,2
CIPP,2
역량,2
Vietnam,2
젠더,2
gender,2
Leadership,2
학습데이터,2
Happiness,2
Photoplethysmography,2
장단기 메모리,2
3D printing,2
Digital literacy,2
서평,2
Employee Engagement,2
Amino-functionalization,2
machine translation,2
Narrative,2
내러티브,2
oxidative stress,2
Biochar,2
대화형 인공지능,2
Secretome,2
Jesuit missionaries,2
예수회 선교사,2
Carbon dioxide,2
Object Detection,2
Skip-connection,2
Self-Attention,2
자연어처리,2
디지털,2
ICT,2
대학 혁신,2
Formulated wastewater,2
Generative AI,2
Power consumption,2
Solar photocatalysis,2
Liberal Education,2
Writing,2
Algorithm,2
Goryeo Dynasty,2
Jeju area,2
알고리즘,2
tile-making system,2
production group,2
조절된 매개효과,2
고려시대,2
혁신행동,2
일본,2
moderated mediation effect,2
제주 지역,2
기와 제작계통,2
interaction,2
생산집단,2
의사결정,2
decision-making,2
몽골(원),2
데이터 리터러시,2
동적역량,2
Education Model,2
Digital Literacy,2
Literacy,2
Reproducibility of results,2
스마트시티,2
Japan,2
keyword network analysis,2
SuperPoint,2
metaphor,2
Natural language processing,2
Large language model,2
언어 모델,2
unmanned aerial vehicle,2
ISO 19650,2
Midjourney,2
passivization,2
question formation,2
Covid-19,2
CAN,2
Autoencoder,2
Video Vision Transformer,2
predictive maintenance,2
language model,2
셀프 어텐션,2
Tubelet embedding,2
딥러닝 모델,2
Attention,2
chatGPT,2
Copy-Paste,2
large language model,2
정치적 부족주의,1
social inequality,1
surveillance capitalism,1
digital age,1
디지털 시대,1
비판적 정치철학,1
사회적 불평등,1
탈진실,1
Add-on study method,1
political tribalism,1
post-truth,1
적응의 한계,1
기후변화 적응경로,1
autobiography,1
융합,1
기본심리욕구,1
Cognitive Neuroscience,1
스마트워크 인식,1
언택트,1
Convergence,1
Transformation Leadership,1
Basic Psychological Needs,1
Smart Work Awareness,1
Untact,1
Statistical tests,1
critical political philosophy,1
감시자본주의,1
디지털 기술에 대한 효능감,1
Meta-heuristic algorithms,1
메타버스 콘텐츠,1
Metaverse Contents,1
Metaverse Platform,1
Public Metaverse,1
콘텐츠 적정성 평가,1
수요자 맞춤 콘텐츠,1
Visual Processing,1
메타버스 플랫폼,1
Self-efficacy toward digital technology,1
공공 메타버스,1
Sound Pressure,1
Short-Time Fourier Transform,1
Golf Driver Face,1
Frequency,1
Decibel,1
Metaverse Policy,1
Customized Contents,1
Content Appropriateness Assessment,1
Electroencephalography,1
Seizure,1
Multilayer perceptron,1
Radial basis function neural network,1
Threshold wavelet transform,1
Perceived age,1
Age estimation,1
Facial image,1
super-resolution,1
Tanh-polar,1
디지털 전환 수용 의도,1
디지털 기술에 대한 태도,1
Digital transformation acceptance intention,1
Attitude toward digital technology,1
entrepreneurial self,1
다목적 최적화,1
재난 리스크 관리,1
자연기반 적응,1
college crisis,1
local college,1
local learner,1
local experience,1
local innovation,1
state weight,1
high-order diffusion,1
edge protection,1
diffusion function,1
critical analysis,1
Denoising,1
Data Security Law,1
Personal Information Protection Law,1
Network Security Law,1
Civil Law,1
비판적 분석,1
지역혁신,1
Competitive Strategy,1
지역 대학,1
자기상관함수,1
회전속도 추정,1
회전기계설비,1
Auto Correlation Function,1
Short-time Fourier Transform,1
대학 위기,1
지역 학습자,1
Correlation Analysis,1
Rotational Speed Estimation,1
Rotational Machinery,1
Newspapers,1
Magazines,1
