keyword,count
Deep Learning,332
딥러닝,320
Deep learning,317
deep learning,147
LSTM,71
Artificial intelligence,61
인공지능,60
.,53
Machine Learning,48
Artificial Intelligence,47
CNN,47
Object Detection,42
Machine learning,34
AI,33
Transformer,28
합성곱 신경망,27
Computer Vision,25
머신러닝,23
YOLO,21
Object detection,20
Convolutional neural network,20
artificial intelligence,20
machine learning,18
딥 러닝,17
YOLOv8,17
GAN,16
Deep Neural Network,15
트랜스포머,15
U-Net,15
Classification,15
Generative AI,15
GRU,15
Convolutional Neural Network,14
Computer vision,14
object detection,14
Anomaly Detection,13
Deep Reinforcement Learning,12
ChatGPT,12
컴퓨터 비전,12
Reinforcement Learning,12
Data Augmentation,12
BERT,12
Transfer Learning,12
Vision Transformer,11
강화학습,11
Autoencoder,11
데이터 증강,10
Segmentation,10
생성형 인공지능,10
이상 탐지,10
딥러닝 모델,9
오토인코더,9
기계학습,9
심층학습,9
YOLOv5,9
객체 탐지,9
Image Classification,9
Image classification,8
EfficientNet,8
심층 신경망,8
Deep Learning(딥러닝),8
Detection,8
UAV,8
Deep neural network,8
전이학습,8
anomaly detection,8
Deep reinforcement learning,8
ResNet,7
deep reinforcement learning,7
Diagnosis,7
Semantic Segmentation,7
CCTV,7
객체 검출,7
Healthcare,7
시계열 예측,7
Image processing,7
Anomaly detection,7
심층신경망,7
의미론적 분할,7
자연어 처리,7
Attention Mechanism,7
Crack detection,6
ARIMA,6
Pose Estimation,6
Deep-Learning,6
Dataset,6
Data augmentation,6
Convolutional neural networks,6
Deep-learning,6
Image Processing,6
deep-learning,6
DNN,6
Smart Farm,6
BiLSTM,6
Radiography,6
Reinforcement learning,6
딥러닝 알고리즘,6
Spine,6
기계 학습,6
Big Data,6
머신 러닝,5
Fault Detection,5
Convolution Neural Network,5
Synthetic Data,5
예측 모델,5
Chatbot,5
감성분석,5
Proximal Policy Optimization,5
Deep Q-Network,5
Attention,5
NLP,5
Fault diagnosis,5
transformer,5
생성형 AI,5
computer vision,5
Transfer learning,5
Neural network,5
GPT,5
convolutional neural network,5
image classification,5
You Only Look Once,5
Deep learning model,5
Speech Emotion Recognition,5
PPO,5
Deep Learning Model,5
시계열 데이터,5
Lightweight,5
Ensemble Model,5
SVM,5
분류,5
자율주행,5
순환 신경망,5
Natural language processing,5
이상치 탐지,5
Image segmentation,5
ResNet50,5
TabNet,5
빅데이터,4
멀티모달,4
알고리즘,4
FPGA,4
임베딩,4
dataset,4
Magnetic resonance imaging,4
Image Compression,4
Convolutional Neural Networks,4
YOLOv4,4
심층 학습,4
Artificial Intelligence (AI),4
Internet of Things,4
의료영상,4
Yolo,4
이미지 분류,4
상호작용,4
ANN,4
Large language model,4
Multi-label classification,4
깊이 있는 학습,4
추천시스템,4
Autonomous Vehicle,4
brain MRI,4
transfer learning,4
Ensemble,4
지하공동구,4
Autonomous driving,4
Unet,4
Self-supervised learning,4
심층 강화학습,4
Deep Neural Networks,4
classification,4
Radiology,4
Chest X-ray image,4
Instance segmentation,4
Depth estimation,4
image segmentation,4
Sentiment Analysis,4
TensorRT,4
텍스트 마이닝,4
Trajectory prediction,4
Fire Detection,4
