keyword,count
Transformer,35
딥러닝,23
트랜스포머,18
Deep Learning,17
BERT,14
Deep learning,14
transformer,12
자연어 처리,9
deep learning,9
Artificial intelligence,8
ChatGPT,7
Vision Transformer,7
Swin Transformer,6
.,6
natural language processing,6
Natural Language Processing,5
GPT,5
인공지능,4
비전 트랜스포머,4
LSTM,4
AI,4
vision transformer,3
anomaly detection,3
멀티모달,3
Self-attention,3
artificial intelligence,3
KoBART,3
Computer Vision,3
딥 러닝,3
Deep neural networks,2
CADx,2
P-tuning,2
GPT-2,2
G-transformer,2
UNSW-NB15,2
군집분석,2
Transformer learning,2
Natural language processing,2
XLM-RoBERTa,2
Transformers,2
Classification,2
Convolution Neural Network,2
Machine Learning,2
dataset analysis,2
드론,2
Large Language Model,2
셀프 어텐션,2
T5,2
contrastive learning,2
point cloud,2
transformer decoder,2
Machine learning,2
기계 번역,2
performance comparison,2
Data Augmentation,2
predictive maintenance,2
transfer learning,2
TeGCN,2
fine-tuning,2
컴퓨터 비전,2
전이학습,2
AI ethical principles,2
CNN,2
machine learning,2
순환 신경망,2
Knowledge distillation,2
cluster analysis,2
stock price prediction,2
Attention Mechanism,2
장단기 메모리,2
Large language model,2
language model,2
KoBERT,2
미세 조정,2
언어 모델,2
large language model,2
Multimodal,2
Transfer learning,2
CAN,2
자연어처리,2
ResNet,2
Image Processing,2
어텐션 메커니즘,2
생성형 인공지능,2
대화형 인공지능,2
Sentiment Analysis,2
Video Vision Transformer,2
sentiment analysis,2
Tubelet embedding,2
Text mining,2
데이터 증강,2
헤드 프루닝,1
recurrent neural network,1
outlier dimensions,1
(GNMT),1
Computational Linguistics,1
Google Neural Machine Translation,1
GSG,1
traduction automatique,1
corpus,1
BERT compression,1
task-specific pruning,1
Scene Text Image Super-Resolution,1
structured pruning,1
head pruning,1
구조화된 프루닝,1
deep learning framework,1
dependency parsing,1
open source,1
BERT 압축,1
프레임워크,1
오픈소스,1
말뭉치,1
의존 구문 분석,1
컴퓨터언어학,1
generative artificial intelligence,1
modèle RNN Seq2Seq,1
과제별 프루닝,1
Korean Text,1
RNN Seq2Seq 모델,1
clustering,1
AI 윤리 원칙,1
participation,1
인지과학,1
social learning,1
윤리,1
텍스트 세계,1
미메시스,1
노동,1
labor,1
Abstract Summary,1
허구,1
sequence-to-sequence model,1
공동-생산,1
technical data,1
참여,1
co-creation,1
ethics,1
구글 신경망 번역,1
아니소트로피,1
anisotropy,1
특이 차원,1
사회적 학습,1
클러스터링,1
Automatic Classifier,1
Convolutional Neural Network(CNN),1
VGG-16,1
문학연구,1
étude littéraire,1
science cognitive,1
monde du texte,1
mimesis,1
fiction,1
Vision Transformer(ViT),1
Pre-trained Language Model,1
CAD,1
사전학습 언어 모델,1
NLP,1
Zero shot,1
Voltage stability,1
Small modular reactor,1
Renewable energy,1
Recurrent neural networks,1
On-load tap-changer,1
BERT Embedding Model,1
Gender Bias,1
Hate Speech Detection,1
Logistics Ensemble,1
fake news classification,1
Representation,1
Cross-modal Fusion,1
Dynamic Tracking Aggregation,1
RGB-T Tracking,1
Attention mechanism,1
Feature fusion,1
Radiology report,1
Image-text generation,1
Automatic data processing,1
Breast cancer,1
Clinical reports,1
Few shot,1
Foundation model,1
pre-trained language model,1
Electric vehicles charger,1
rice lodging,1
unmanned aerial vehicle,1
semantic segmentation,1
객체 탐지,1
이미지 슬라이싱,1
object detection,1
image slicing,1
deep-learning,1
drone,1
Cost model analysis,1
Low voltage dc-to-dc converter,1
Winding structure optimization,1
On-board charger,1
딥러닝 모델,1
폐렴 감지,1
흉부 엑스레이,1
Deep learning models,1
Pneumonia detection,1
Chest X-ray,1
DC–DC converter,1
Matrix transformer,1
Loss model,1
metaverse,1
ubiquitous computing,1
추상 요약,1
machine reading comprehension,1
multilingual BERT,1
natural language process,1
transformer  encoder,1
conversational artificial intelligence,1
트랜스포머 인코더,1
기계독해,1
표 질의응답,1
합성 데이터 생성,1
도메인 적응,1
도메인 일반화,1
table question answering,1
Facial Keypoints Detection,1
domain adaptation,1
domain generalization,1
대화형 인공지능 모델,1
생성적 콘텐츠,1
그림동화,1
창작 인공지능,1
Conversational AI,1
Generative Contents,1
Illustrated Fairy Tales,1
Creative AI,1
Video Editing,1
영상 편집,1
metaphor,1
Pre-learning language model,1
transformer language models,1
chatGPT,1
surprisal value,1
sensicality,1
health literacy,1
research trend,1
topic modeling,1
global research,1
automatic speech recognition,1
Whisper,1
Abstractive summary,1
얼굴 특징점 검출,1
Linguistic features,1
