keyword,count
BERT,15
Transformer,13
트랜스포머,7
딥러닝,7
Deep Learning,6
natural language processing,5
transformer,5
Deep learning,4
ESS,4
PSCAD/EMTDC,4
sentiment analysis,4
artificial intelligence,3
Pre-trained Language Model,3
deep learning,3
CMOS,3
자연어 처리,3
인공지능,3
어텐션 메커니즘,2
자연어처리,2
attention mechanism,2
EMI,2
워드 임베딩,2
PCS,2
Solid-state transformer,2
Word Embedding,2
텍스트 요약,2
Machine Learning,2
transgression,2
반도체 변압기,2
인공신경망,2
신경회로망,2
attention,2
Neural network,2
Leakage Current,2
CMV,2
Stray Capacitance,2
Voltage Drop,2
Emergency Generator,2
Inrush Current,2
neural network,2
machine learning,2
IGBT,2
Power Transformer,2
감성 분석,2
언어모델,2
Resonant converter,2
MASS,2
language model,2
Partial discharge,2
심층신경망,2
PPLM,2
electromagnetic force,1
그래프 기반 메커니즘,1
GPT-2,1
graph-based mechanism,1
Biphasic pulses,1
signal generator,1
demodulation,1
neural prosthesis,1
potentiostat,1
Active power decoupling,1
Flux cancellation,1
Multilevel inverter,1
Parasitic inductance,1
Cascaded H-bridge inverter,1
Ripple power elimination,1
linguistic generalization,1
감정분석,1
subject-verb agreement,1
언어(학) 일반화,1
북한 전력,1
연결망,1
물질성,1
일상생활,1
인프라,1
North Korean Electricity,1
Power Grid,1
Ensemble,1
Materiality,1
Daily Life,1
Infrastructure,1
plural-singular asymmetry,1
interference effect,1
Patent classification,1
Ripple rejection controller,1
LCC resonant converter,1
Synchronous generator,1
주어-동사 일치,1
Low Voltage Direct Current(LVDC),1
Switch Mode Power Supply(SMPS),1
Self-Power,1
Flyback Converter,1
speech synthesis,1
text-to-speech (TTS),1
음성 합성,1
말뭉치,1
기계 학습,1
컴퓨터 언어보조학습,1
computer assisted language learning,1
실험통사론,1
영작문,1
English writing,1
단어 임베딩,1
User Reviews Taxonomy,1
User review classification,1
Mobile Delivery Application,1
DC-DC power converters,1
Frequency regulation,1
Rotor speed control,1
Back-to-back converter,1
Hybrid renewable energy system,1
Sliding mode control,1
Artificial neural network,1
Pulse width modulation,1
사용자 리뷰 분류법,1
Quasiresonant converters,1
Shunt transistor,1
모바일 배달 어플리케이션,1
사용자 리뷰 분류,1
Frequency-output characteristics,1
Additional resonance,1
Fine-tuning Deep Learning Model,1
Transfer Learning,1
간섭효과,1
Sentiment Analysis,1
신조어,1
감성분석,1
Timing chain system(타이밍 체인계),1
Hydraulic tensioner(유압식 텐셔너),1
Damping force(댐핑력),1
Vent disc(벤트 디스크),1
Check valve(체크 밸브),1
Variable displacement oil pump(가변 오일펌프),1
Pressure transducer(압력 센서),1
Linear variable differential transformer(변위 센서),1
Vegetable insulating oil,1
Multiple output,1
Lightning impulse breakdown voltage,1
Streamer mechanism,1
Fuzzy PID control,1
표적 마스킹,1
Newly Coined Words,1
Composite modulation,1
Target Masking,1
solenoid coil,1
magnetic field,1
coilgun,1
energy conversion,1
LED driver,1
솔레노이드 코일,1
전자기력,1
자기 팽창력,1
자기장,1
코일건,1
에너지변환,1
In-line inner-circle measurement,1
Automatic measurement,1
Machining error prediction,1
Precision calibration,1
LLC resonant converter,1
Wide output range,1
magnetic expansive force,1
Phase-shift full-bridge converter,1
High-voltage,1
Modular structure,1
Pulsed power modulator,1
5G,1
Frequency multiplier,1
Tripler,1
Harmonic suppression,1
국가 R&D,1
FMEA(failure modes and effects analysis),1
RPN(risk priority number),1
복수-단수 비대칭,1
induction bolt heating system,1
robust design,1
HR Matching,1
Job Recommendation,1
Gate driver,1
지식 전이,1
Ionization potential,1
Duty-cycle loss,1
Mineral insulating oil,1
Further Pre-training,1
IoT,1
front-end,1
Knowledge Transfer,1
RF,1
Distribution Automation,1
National R&D,1
Neural Network,1
추가 사전학습,1
Voltage Compensation,1
Renewable Energy,1
준거참조검사,1
Circulating current,1
사전학습 모델,1
word embedding,1
클릭률,1
criterion-referenced test,1
Diagnosis,1
친환경선박,1
AFE rectifier,1
Electric propulsion system,1
DC distribution system,1
Eco-friendy ship,1
Electrical cable,1
Terminations,1
Partial discharges,1
DGA,1
전기추진시스템,1
Radial Basic Functions neural network,1
Noise,1
Y-△ winding method,1
△-Y winding method,1
Grounding,1
Non-grounding,1
PSCAD/EMTDC software,1
네팔 문화,1
직류배전,1
AFE 정류기,1
Power Fuse,1
Unbalance Grid,1
Protection Cooperation Algorithm,1
DC Fault,1
PSCAD/EMTDC Software,1
Dual-polarization,1
ME-dipole,1
LTCC,1
X-Band,1
Array antenna,1
Damien Hirst,1
시뮬라크르,1
mockumentary,1
originality,1
appropriation,1
simulacre,1
데미안 허스트,1
모큐멘터리,1
원본,1
차용,1
힌두문화권,1
문화변화,1
기독교 성장,1
Gregory of Nyssa,1
욕망의 변화,1
삼위일체,1
사라 코클리,1
닛사의 그레고리우스,1
Prayer,1
Transformation,1
Trinity,1
Sarah Coakley,1
TF-R ground fault,1
선교적 대응,1
AF-R ground fault,1
AT feeding method,1
AC electrical railway system,1
Fault Locator,1
topic centric summarization,1
pre-training,1
주제 키워드 기반 문서 요약,1
머신 러닝,1
기도,1
음성인식,1
보이스 UI,1
4차 산업혁명,1
문화 변혁,1
Nepal Culture,1
Hindu Cultural Society,1
Culture Ch-ange,1
Church Growth,1
Missional Response,1
Cultural Transformation,1
A.I. Agent,1
Voice Interaction,1
4th industrial revolution,1
Voice UI,1
Speech Recognition,1
IT,1
GPT-3,1
Open A. I.,1
A.I.에이전트,1
보이스 인터랙션,1
Grapic Solution Method,1
ASS,1
채점,1
Chatbot,1
Electric vehicle charging,1
Triage,1
Classification,1
Natural Language Processing,1
Topic-Intent-Annotated Datasets,1
Semi-automatic Symbolic Propagation,1
DECO Dictionary,1
LGG local patterns,1
토픽-의도 주석 데이터셋,1
Constant-current output,1
반자동 언어 데이터 증강,1
DECO 전자사전,1
LGG 패턴문법,1
챗봇,1
Hydrogen fuel cell,1
Step-up converter,1
Boost converter,1
Parallel-input and series-output,1
Constant-voltage output,1
Wireless power transfer,1
change,1
시뮬레이션,1
scoring,1
LLC inverter,1
Plasma generation,1
Surface dielectric barrier discharge,1
Sterilization,1
Airborne bacteria,1
동작 생성,1
컴퓨터 애니메이션,1
서프라이절,1
