keyword,count
CNN,19
Deep learning,17
ResNet,17
Deep Learning,16
딥러닝,14
ResNet50,9
Image Classification,8
Classification,8
deep learning,8
합성곱 신경망,6
Artificial Intelligence,6
Image classification,6
ResNet-50,5
인공지능,4
.,4
YOLOv8,4
transfer learning,4
convolutional neural network,4
Object Detection,4
Artificial intelligence,4
Convolutional neural networks,3
LSTM,3
Data Augmentation,3
Transformer,3
Convolutional Neural Networks,3
GAN,3
이미지 분류,3
Transfer Learning,3
Computer vision,3
Convolutional Neural Network (CNN),2
Lightweight,2
Smart Agriculture,2
딥러닝 모델 비교,2
EfficientNet,2
Resnet,2
Speaker recognition,2
전이학습,2
Crop Disease Diagnosis,2
Deep Learning Model Comparison,2
데이터 증강,2
Neural Network,2
Transfer learning,2
3D-CNN,2
Attention-Enhanced ResNet,2
Bone density,2
Dental implant,2
Dental radiography,2
Separable Vision Transformer,2
convolutional neural networks,2
COVID medicine development,2
Convolutional Neural Network,2
Defect Map,2
Defect Detection,2
Cu-Cu Bonding,2
Sentence BERT,2
GridCV,2
CNN (convolutional neural network),2
F1 score,2
SERN,2
Chest X-ray image,2
전이 학습,2
욜로v8,2
MobileFaceNet,2
Deep Neural Networks,2
Convolution Neural Network,2
GRU,2
레스넷50,2
Vision Transformer,2
작물 질병 진단,2
YOLOv5,2
정확도,2
SIFT,2
BM25,2
스마트 농업,2
vital signs,1
Convolutional neural networks · Positron emission tomography · 2-[18F]FDG PET/CT · Pulmonary nodules · Artificial intelligence,1
Dental age estimation,1
Vector Control,1
Mosquito Trap,1
Internet of Things,1
Insect Monitoring,1
multi-label,1
Inceptionv3,1
machine learning,1
adverse medicine reactions,1
unknown disease recognition,1
plant disease recognition,1
Filter Pruning,1
DenseNet201,1
Agricultural Artificial Intelligence,1
Evolutionary Computation,1
Multilayers Multi-elements System,1
transfer-learning,1
negative medicine reactions,1
patient monitoring,1
Vegetables,1
chemical three-dimensional conformers,1
pediatric intensive care unit,1
Gene Expression by Rules,1
Crop Leaf Disease Identification,1
Deep Learning(딥러닝),1
객체검출,1
image classificaion,1
Perceptual Neural Network,1
classifying digital forensic evidence images,1
ResNet.,1
Physical Education Teaching,1
Human Posture,1
Hearing Impaired,1
conscious sedation,1
Automatic Recognition,1
Arabic Sign Language,1
Guided Wave,1
Structural Health Monitoring,1
심층학습,1
Plant Protection,1
유도초음파,1
구조 진단,1
Image Recognition,1
AI,1
Auto People Counter,1
Victims,1
Disaster-vulnerable Facilities,1
영상인식,1
자동계수기,1
요구조자,1
재난취약시설,1
heart rate,1
Convolutional neural network,1
Sharpness-Aware Minimization,1
Confusion matrix,1
Optical coherence tomography,1
Orchid species · Classifcation model · Feature fusion · ResNet34,1
패션 카테고리,1
Inception Network(인셉션 네트워크),1
욜로 버전 8,1
레즈넷50,1
오버샘플링,1
컨볼루션 신경망,1
Fashion category,1
Oversampling,1
Imbalanced data,1
Speech classification,1
Time-frequency transformation,1
WGAN-GP,1
Audio augmentation,1
Strawberry Maturity,1
RoI Align,1
Faster R-CNN,1
XGBoost classifier,1
Performance evaluation,1
Feature extraction and concatenation,1
Breast cancer classification,1
Molten mark,1
Secondary arc bead,1
Primary arc bead,1
Melting traces,1
Eye,1
Multi-dimensional,1
Crack classification,1
Histological,1
유형 분류 기법,1
악성코드,1
SharpnessAware Minimization,1
Image Classification(이미지 분류),1
Classification Method,1
Malware,1
wavelet transform,1
fault diagnosis,1
on-board charger,1
AI(인공지능),1
XAI(설명 가능한 인공지능),1
autonomous driving,1
image classification,1
woodscape dataset,1
soiling detection,1
Medical diagnosis,1
Automated identification,1
Chest X-ray classification,1
Machine learning models,1
COVID-19 pandemic,1
structural health monitoring,1
crack detection,1
concrete structures,1
Ensemble Deep Transfer Learning,1
Prostate Cancer,1
adjsting the vector of the ResNe and VGG model,1
Pavement cracks,1
Benchmark study,1
Time Series Forecasting,1
Disease,1
XAI,1
디지털 농업,1
논 이미지,1
탄소 저감,1
물떼기,1
3D 객체 검출,1
과수 꼭지 검출,1
UAV,1
Digital agriculture,1
FMCW Radar,1
DBSCAN,1
3D Object detection,1
Fruit stem detection,1
remote sensing,1
Deep learning model,1
