keyword,count
Transformer,5
BERT,4
Transfer power,2
Unbalanced fault,2
Interaction analysis,2
Adaptive feed-forward decoupling,2
RNN,2
variational inference,2
Voltage-source converter,2
Virtual harmonic resistor,2
Resonance,2
UPQC,2
Impedance frequency characteristics,2
High voltage direct current,2
Multiple-output auxiliary power supply,2
Stray capacitance,2
Two-transistor flyback,2
Winding arrangement,2
Core saturation,2
Power quality,2
Precise unified modeling,2
BCM,2
Hybrid boost,2
Classification,2
Rotary transformer,2
Resonant compensation,2
ICPT,2
Efficiency,2
Detuning factor,2
Subsea,2
Motor drive,2
Medium voltage,2
Five phase,2
Multi-parameters solving,2
High-frequency bipolar buck-boost,2
DCM,2
DAB,2
Current stress,2
Christianisme revolutionnaire,1
Mouvement personnaliste,1
Jacques Ellul,1
혁명적 기독교,1
필요한 혁명,1
Revolution necessaire,1
characteristic parameters.,1
Power trasformer,1
Short-circuit electromagnetic,1
thermal aging,1
dielectric properties,1
temperature,1
epoxy resin impregnated paper,1
자크 엘륄,1
ATP-EMTP · Capacitor bank switching · Electrical transient · Inrush current · Restriking voltage · Transient recovery voltage,1
인격주의 운동,1
Medical,1
영화평,1
Transfer Learning,1
Inductive link,1
Magnetic Resonance Modeling,1
Wireless Power Transfer,1
Clustering,1
Reinforcement Learning,1
Attention Mechanism,1
Sequence-to-Sequence,1
Chatbot,1
군집화,1
강화학습,1
트랜스포머,1
주의집중 기법,1
시퀀스 투 시퀀스,1
챗봇,1
Transformer(트랜스포머),1
Self-Attention(셀프-어텐션),1
Natural Language Processing(자연어 처리),1
Deep Learning(딥 러닝),1
Pre-training,1
Q-factor,1
Natural Language Processing,1
감성 분석,1
Deep Learning,1
Final Diagnosis,1
sentimental analysis,1
Lifetime model,1
Electrical aging,1
Fiber sheath,1
sliding mode control,1
pi-sigma fuzzy neutral network,1
hydraulic transformer,1
Hydraulic hybrid system,1
High frequency transformer · Interleaving winding · Leakage inductance · Winding loss · Frequency dependency,1
Bushing · Stray load loss · Distribution transformer,1
multi-encoder architecture,1
automatic post-editing,1
machine translation,1
다중 인코더 구조,1
transformer,1
번역문 사후 교정,1
기계 번역,1
Neural Network,1
movie review,1
