keyword,count
Transformer,12
CMOS,7
High switching frequency,5
LLC resonant converter,5
Transformer design,5
Power density,5
Oil-paper insulation,5
Efficiency,4
Transformers,4
Power Amplifier,4
Solid state transformer,4
soft-switching,3
Phase-Locked Loop(PLL),3
PWM inverter,3
Instrument transformer,3
Grid Connected,3
H-Bridge Inverter,3
Bidirectional converter,3
Interleaved energy transfer,3
Integrated inductor,3
Differential power processor,3
Electric vehicle,3
Single-phase line-interactive,3
효율,3
Soft switching,3
Impedance transformer,3
Boost Inverter,3
Single Phase Inverter,3
Shoot-Through,3
Neural network,3
Voltage balancing control,3
Transformer cooling system,3
Setpoint algorithm,3
Control algorithm,3
Reset algorithm,3
Fuzzy logic,3
Soft start algorithm,2
Bi-directional power conversion,2
Open Thermal Ageing,2
Temperature,2
Resonance,2
Dual Active Bridge (DAB) Converter,2
Coconut Oil,2
Refined Bleach Deodorized Palm Oil,2
Bi-directional,2
Pulsating voltage,2
Ripple coefficient,2
AC-DC converter,2
Breakdown experiment,2
Cascaded H-Bridge (CHB),2
Matching network,2
Multilevel converter,2
Short wavelength,2
Zero voltage switching (ZVS),2
Power Electronic Transformer (PET),2
Capacitive coupling,2
Pulse Width Modulation (PWM),2
Wireless power transfer,2
Switching converter,2
Coplanar waveguide,2
Coupling structure,2
Inductance compensation,2
Rechargeable battery,2
Active balancing,2
Silicon substrate,2
Constant current,2
Three-level (TL) DC/DC converter,2
PFM,2
Short-circuit,2
Circulating current,2
Full-bridge converter,2
Fault diagnosis,2
Power transformer,2
LCL,2
Non-uniform field,2
Lightning breakdown voltage,2
Coconut oil,2
Palm oil,2
Measurement,2
Primary-side regulation,2
IGBT,2
Emitter inductance,2
Driver,2
Collector current,2
Grid-connected PV system,2
DSP,2
B4 inverter,2
Electric vehicles,2
Battery charger,2
Leakage resonant inductance,2
Series resonant capacitor,2
Convert transformer,2
Partial discharge property,2
Active circuit,2
Common-mode voltage,2
High-power medium-voltage drives,2
Neutral-point clamped inverter,2
Space vector modulation,2
series power device,2
distribution-unified power flow controller,2
bi-directional ac-ac converter,2
transformer,2
roof-top PV,2
Railway vehicle,2
Zero-voltage switching (ZVS),2
Reduced filter size,2
No circulating current,2
DGA,2
반도체 변압기,2
Partial discharge,2
Discharge procedure,2
Pulsating DC voltage,2
Solid State Transformer (SST),2
Zero Voltage Switching (ZVS),2
power amplifier,2
Active transformer,2
Regenerative braking energy,2
Equivalent model,2
PSCAD/EMTDC Simulation,2
공동창작,2
마네,2
말라르메,2
DAB,2
W-Band,2
millimeter-wave,2
Fault current,2
LED driver,2
MR16,2
retrofit,2
triac dimmer,2
electronic transformer,2
Approximately digital control,2
Output rectifier,2
SCOTT Transformer,2
Expanded uncertainty,2
Voltage sensor,2
Equivalent circuit,2
Le Corbeau,2
collaboration,2
Manet,2
『목신의 오후』,2
『까마귀』,2
AC to DC converter,2
DC to AC inverters,2
Power supply,2
Regulated power supply,2
Transformer feedback,2
wideband input matching,2
LNA,2
UWB,2
Ratio error,2
Ratio correction factor,2
Phase displacement,2
Burden,2
Transformer core imbalance,2
Bidirectional DC-DC converter,2
Single-stage,2
Harmonic,2
Flyback converter,2
Multi-winding transformer,2
Power electronic transformer,2
Phase shift control,2
DC/DC,2
