keyword,count
Transformer,53
딥러닝,40
Digital Transformation,38
Deep learning,34
Deep Learning,34
트랜스포머,29
인공지능,28
ChatGPT,28
Artificial intelligence,24
디지털 전환,22
Generative AI,22
AI,17
.,16
deep learning,15
변혁적 리더십,13
생성형 인공지능,13
Vision Transformer,13
Machine Learning,12
Artificial Intelligence,12
BERT,12
artificial intelligence,12
생성형 AI,12
CNN,11
transformer,11
디지털전환,10
Digital transformation,9
GPT,9
Transformational leadership,9
digital transformation,9
Chatbot,8
Natural Language Processing,8
챗GPT,8
Machine learning,8
토픽 모델링,7
머신러닝,7
디지털 트랜스포메이션,7
Generative Artificial Intelligence,7
Data Augmentation,7
Topic Modeling,7
LSTM,7
Classification,6
BIM,6
Computer Vision,6
Large language model,6
GAN,6
Large Language Model,5
Convolutional neural network,5
machine learning,5
transformational leadership,5
LLM,5
computer vision,5
Transformational Leadership,5
컴퓨터 비전,5
Explainable AI,5
자연어 처리,5
ResNet,5
디지털 리터러시,4
Natural language processing,4
object detection,4
Topic modeling,4
챗봇,4
Chat GPT,4
중국,4
저작권,4
Attention Mechanism,4
Computer vision,4
자연어처리,4
데이터 증강,4
Education,4
China,4
BART,4
data augmentation,4
비즈니스 모델,4
비전 트랜스포머,4
텍스트 마이닝,4
Vision transformer,4
Text Mining,4
Fine-tuning,4
중소기업,4
Transactional Leadership,4
토픽모델링,4
ESG 경영,4
근거이론,4
Virtual Reality,4
텍스트마이닝,3
음성인식,3
2022 개정 교육과정,3
Leadership,3
EfficientNet,3
거래적 리더십,3
감성분석,3
Convolutional Neural Network,3
Point Cloud,3
추천시스템,3
Qualitative research,3
Organizational Performance,3
Deep Neural Network,3
대규모 언어모델,3
Finite element method,3
Convolutional Neural Network (CNN),3
지방소멸,3
플랫폼,3
Platform,3
다문화,3
ESG Management,3
가상현실,3
ESG Information Disclosure,3
waste,3
Corporate Performance,3
Smart Farm,3
기업성과,3
fault diagnosis,3
LDA,3
Convergence,3
digital humanities,3
디지털 인문학,3
신뢰성,3
Large language models,3
Big Data,3
Technology Acceptance Model,3
직무만족,3
large-scale language model,3
large language model,3
Electrocardiogram,3
Ethics,3
Image Classification,3
transformation,3
디지털 대전환,3
Drone,3
시계열 예측,3
Unet,3
연구동향,3
SMEs,3
TikTok,3
NLP,3
디지털 혁신,3
Business Model,3
Urban Regeneration,3
합성곱 신경망,3
틱톡,3
재현,3
Job satisfaction,3
교육,3
생태전환교육,3
topic modeling,3
Swin transformer,3
컴퓨팅 사고력,3
digital literacy,3
Semantic Segmentation,3
직무만족도,3
Digital Strategy,3
거대언어모델,3
디지털 전략,3
Monitoring,3
직무몰입,2
KakaoPay,2
클라우드,2
관성센서,2
직무성과,2
BEPS,2
분류,2
모니터링,2
Deepfake Detection,2
Network Analysis,2
전형,2
Neural Network,2
Sustainable Development,2
User Experience,2
Smart Factory,2
Traditional Market,2
Cloud,2
공간복합화,2
Becoming,2
BSC(Balanced Scorecard),2
Digital Humanities,2
Fashion Digital Transformation,2
Multiculturalism,2
판소리,2
Technology Readiness,2
RVC,2
MBTI,2
Neo4j,2
GPT 3.5,2
기술준비도,2
Competitive Advantage,2
Trajectory prediction,2
Business Model Innovation,2
Equivalent circuit,2
디지털 기술,2
Transformers,2
Integration,2
Greenhouse gas,2
Fourier Transform Spectrometer (FTS),2
Identity,2
표적 식별,2
패션디지털플랫폼,2
패션NFT,2
패션PLM,2
디퓨전 모델,2
패션디지털전환,2
BSC,2
Heat treatment,2
A priori profile,2
스마트팜,2
knowledge distillation,2
Fashion PLM,2
IMU,2
DX,2
Job Performance,2
Business model,2
프레임,2
Global Citizenship Education,2
세계시민교육,2
다시 쓰기,2
Generative Adversarial Networks,2
디지털 시대,2
의사소통,2
Chatbots,2
Object detection,2
retrieval augmented generation (RAG),2
Generative Pre-trained Transformer(GPT),2
rewriting,2
risk assessment,2
small and medium-sized construction sites,2
검색증강생성,2
빅테크 플랫폼 기업,2
플랫폼 비즈니스,2
아마존,2
Edge Computing,2
convolutional neural network,2
스포츠콘텐츠,2
스포츠비즈니스,2
Big Tech Platform Companies,2
Platform Business,2
Amazon,2
Sports Content,2
Sports Business,2
Cloud Computing,2
위험성평가,2
이미지 분류,2
Evangelism,2
cellulose powder,2
Supply Chain Management,2
dye  adsorption,2
sawdust,2
MIDI,2
Agricultural Enterprises,2
Vietnam,2
Webtoon,2
Kano Model,2
Transforming growth factor beta1,2
Mitochondria,2
Service Design,2
카노모델,2
서비스 디자인,2
구조방정식,2
IB DP,2
Knowledge,2
Digital Literacy,2
빅데이터,2
Leak-before-break,2
ARCore,2
Mechanical property,2
Microalloying element,2
Main steam line piping,2
웹툰,2
MME,2
TOPSIS,2
CMIP6,2
Digital Platform,2
Actuator faults,2
디지털 플랫폼,2
통합,2
BW,2
BiGRU,2
Image Preprocessing,2
grounded theory,2
ESG(Environmental,2
상하이,2
Digital Leadership,2
Shanghai,2
Cox proportional-hazards model,2
디지털 리더십,2
U-Net,2
딥러닝 모델,2
Image Augmentation,2
밀웜,2
번데기,2
Generative Adversarial Network,2
AI Utilization,2
International Management,2
SDV,2
mealworms,2
5G,2
2015 개정 교육과정,2
Angular Error,2
2015 revised curriculum,2
2022 revised curriculum,2
text mining,2
수업 역량,2
-,2
SA508,2
Spectrogram,2
OSMU(One Source Multi Use),2
Stable diffusion,2
MPIIFacegaze,2
잡음제거,2
neural language model,2
Firm Performance,2
GPT(Generative Pre-trained Transformer),2
hierarchical Bayes,2
noninformative priors,2
language model,2
skew normal distribution,2
Nicotiana tabacum,2
Botrytis cinerea,2
Botrytis squamosa,2
Inocualtion system,2
Lipoxygenase,2
Digital Transformation (DX),2
Allene oxide synthase,2
3D modeling,2
FGI,2
Radiology,2
교육과정,2
4차 산업혁명,2
요구분석,2
질적 연구,2
cultural content,2
Copyright,2
Big data,2
Curriculum,2
Dynamic Capabilities,2
entropy,2
문화콘텐츠,2
문화산업,2
엔트로피,2
자기효능감,2
Speech Emotion Recognition,2
random effects,2
젠더,2
Intention to use,2
Competency Modeling,2
representation,2
Linear Regression,2
컨볼루전 트랜스포머,2
수어 번역,2
Convolutional Transformer,2
Sign Language Translation,2
삶의 만족도,2
Job Satisfaction,2
Netflix,2
FLUKA,2
Transformer learning model,2
Large-scale radioactive waste,2
Radioactivity distribution evaluation,2
Clustering,2
SIFT,2
ResNet-50,2
군집화,2
vision transformer,2
전이학습,2
DTS(Digital Twin based Training System),2
기술수용모델,2
사용의도,2
융복합,2
Prediction,2
Organizational commitment,2
Service Quality,2
QFD,2
Grid method,2
Kano,2
이상 탐지,2
Malaysia,2
Local Government,2
역량 모델링,2
챗지피티,2
High-frequency transformer,2
Transfer Learning,2
OpenNMT,2
Authentication,2
CardRF Dataset,2
컴퓨터비전,2
AHP,2
Convergence Research,2
LightGBM,2
prompt engineering,2
드론,2
Community Care,2
Sentiment Analysis,2
Image Processing,2
커뮤니티케어,2
변형적 이용,2
공정이용,2
Transformative Use,2
Fair Use,2
Dance,2
적외선 영상,2
무용,2
Transformation,2
Guided Filter,2
SSIM,2
PSNR,2
CartoonGAN,2
Quantization,2
중소규모 건설현장,2
Fashion NFT,2
개별적 배려,2
Satisfaction,2
Pose Estimation,2
Time-Series Forecasting,2
심층 신경망,2
사전학습,2
이중매개효과,2
generative language model,2
MLP,2
Whisper,2
language acquisition,2
traffic context,2
Digital Transformation Technology,2
지방대학,2
직무열의,2
GRU,2
yolov8,2
전승,2
coreference resolution,2
디지털전환역량,2
대형 언어 모델,2
劉少奇,2
프롬프트 엔지니어링,2
산업다변화,2
의료영상,2
Post-pandemic,2
industrial diversification,2
인구감소,2
고전문학 콘텐츠,2
Acacia-Commiphora,2
대학 문학교육,2
Islam,2
팬데믹 이후,2
ESG Data Integrated Management Model,2
Image processing,2
ESG Information System,2
oil,2
Local Extinction,2
Medical Image,2
Image denoising,2
smart power,2
Local Universities,2
세속적 민족주의,2
Autonomous driving,2
이슬람,2
ESG Disclosure Process System,2
Data accuracy,2
Professor's Autonomy,2
President Transformational Leadership,2
Competency-based Curriculum Organization and Operation Ability,2
AI Ethics,2
Simulation,2
aboveground biomass,2
Η&lt,2
Digital transformation capabilities,2
Depth estimation,2
generative AI,2
SUB&gt,2
∞&lt,2
Sentence BERT,2
ViT,2
/SUB&gt,2
Vision transformer(ViT),2
Transformer encoder,2
local models,2
destructive sampling,2
well-being,2
후기수용모델,2
Optimization,2
YOLOv5,2
System Dynamics,2
sexuality,2
오일,2
감정인식,2
창의성,2
EEG,2
Technological Innovation,2
스마트파워,2
transformers,2
상호주관성,2
time series forecasting,2
Competency,2
People Analytics,2
digital divide,2
기술 혁신,2
지역사회 연계,2
전자정부,2
Work Engagement,2
university literature education,2
Turnover Intention,2
Resilience,2
변화관리,2
Governance,2
리더십,2
AIHub,2
합성곱신경망,2
Tabular Data,2
Separable Vision Transformer,2
FT-Transformer,2
Malware,2
Digital Innovation,2
wavelet transform,2
ESG 정보공시,2
토지피복,2
HRNet,2
감정분석,2
112,2
ESG 공시업무의 프로세스 체계화,2
Entrepreneurship Education,2
mindfulness,2
Sentiment analysis,2
Job Engagement,2
악성코드,2
population decline,2
조직,2
transformer.,2
교수자,2
트랜스포머.,2
유럽연합,2
SNS,2
Transformer Model,2
AIGC,2
더블 다이아몬드 모델,2
IoT,2
Mel-Frequency Cepstral Coefficient,2
HuBERT,2
공간디자인,2
natural language processing,2
Wavelet Transform,2
원장의 변혁적 리더십,2
무인점포,2
마음챙김,2
에듀테크,2
Self-efficacy,2
Multi-label classification,2
Tab-Transformer,2
변혁적 역량,2
moderating effect,2
opcode,2
dependency parsing,2
face recognition,2
Computational Thinking,2
digital transition,2
vision transformers,2
classical literature contents,2
기후변화,2
챗 GPT,2
이직의도,2
VR,2
ecological transformation education,2
self-supervised learning,2
조절효과,2
secular nationalism,2
탄소중립,2
Elementary Education,2
Emblica officinalis,2
파인튜닝,2
UV radiation,2
Skin,2
BM25,2
Attention,2
ESG 데이터 통합관리 모델,2
진로개발역량,2
SWOT 분석,1
AI 기반 비즈니스,1
비대면경제,1
AI-Based Business,1
지원 정책,1
Sensory Experience,1
informatization policy,1
디지털화,1
NtEF1 · NtEF2 · EF-gene family · Annotation · Flowering time regulator · Organ diferentiation,1
코로나19,1
Small Business Owners(SBOs),1
미국,1
Multi-sensory Elements,1
SWOT Analysis,1
졸업후의학교육,1
Airport Operational Efficiency,1
COVID-19,1
의학전문직,1
Interactive Digital Art,1
Multi-modal,1
Support Policies,1
소상공인,1
Non-Contact Economy,1
personal information protection,1
intelligent government,1
20세기,1
e-government,1
공항 운영 효율성,1
network analysis,1
AI in education,1
농업특허,1
AI-assisted writing,1
Creative Labor,1
dissertation writing,1
doctoral dissertation,1
creativity,1
Semantic Network Analysis,1
Artist,1
theory of consumption values (TCV),1
Artistic Labor,1
metaverse,1
의미연결망분석,1
예술인,1
fashion consumption,1
창의노동,1
예술노동,1
sustainability,1
dissertation evaluation,1
paradigm model,1
저작물의 시장 또는 가치에 미치는 영향,1
Urban Poverty,1
도시 빈곤,1
스마트 시티,1
Die Leiden des jungen Werther,1
Digital Capitalism,1
Grassroots Innovation,1
Café Noir,1
Intertextualität,1
박사논문,1
Smart Cities,1
패러다임 모형,1
Hypertextualität,1
논문 평가,1
논문 글쓰기,1
Digital fashion,1
2021다272001,1
제1 내지 제4 고려요소,1
EFL writing instruction,1
온라인리뷰,1
네트워크 분석,1
정보격차,1
Review score prediction,1
Restaurant valuation,1
Online review,1
평점예측,1
과정 중심 작문,1
Electrocardiogram (ECG) · Cardiovascular disease · Discrete wavelet transform (DWT) · Principal component analysis (PCA) · Adaptive neuro-fuzzy inference system (ANFIS) · Classifi cation,1
외국어로서의 영어 작문 지도,1
인공지능 보조 작문,1
교육에서의 인공지능,1
Process Writing / 챗GPT,1
개인정보보호,1
지능형 정부,1
「정보화정책」,1
Logistics Service Capability,1
저작권법 제35조의5,1
job commitment,1
Market Effect,1
First to Fourth Factors,1
2021Da272001,1
kindergarten teacher,1
life satisfaction,1
work satisfaction,1
유치원 교사,1
Reliability Service Capability,1
AI Sound,1
AI film,1
Runway,1
Information Service Capability,1
Flexibility Service Capability,1
Value-Added Service Capability,1
Video Production,1
변환,1
major selection factors,1
사례연구,1
Same and Difference,1
Social Engagement,1
Power quality,1
Harmonic analysis,1
Fast fourier transform,1
Digital lock-in amplifier,1
질적연구,1
사회복지전달체계,1
Customer Experience,1
지역포괄케어시스템,1
Touchpoint,1
세그먼트,1
지역사회통합돌봄,1
Qualitative Research,1
Case Study,1
Social Service Delivery System,1
Hermeneutical Model,1
Distinct without Separation,1
major satisfaction,1
Schein Organizational Culture,1
Segment,1
회의문화,1
Schein 조직문화,1
The Cooperative Child Care Center,1
Social-cooperative,1
Democratic Decision-making,1
Meeting Culture,1
인정됨,1
Image and Figure,1
원형과 모형,1
구별되나 분리되지 않는,1
해석적 모델,1
같음과 다름,1
사회참여,1
복음전도,1
Justification,1
Community Comprehensive Care System,1
Proportional Index.,1
Electoral Volatility,1
하버마스•공론장•숙의 민주주의•디지털화•구조 변동,1
Korean consonants,1
Cost volume,1
spectral moments,1
Self-supervised learning,1
BigKines,1
Education Artificial Inteligence,1
sound spectra,1
Habermas•public sphere•deliberative democracy• digitalization•structural transformation,1
Effective Number of Parties,1
사람면역결핍바이러스,1
decommissioning,1
aging nuclear power plants,1
후천면역결핍증후군,1
reverse engineering,1
3D scan-to-BIM,1
사회적 낙인,1
Unilateral ureteral obstruction,1
actuator saturation,1
linear parameter varying systems,1
Oxidative stress,1
United Russia,1
Russian Hegemonic Party,1
비례성지수.,1
고객 경험,1
선거변동성,1
터치포인트,1
유효정당수,1
Apoptosis,1
통합러시아,1
러시아 패권정당,1
Autophagy,1
Endoplasmic reticulum stress,1
Smart transportationMachine learningSecurityPrivacyDeep neural network,1
transformed parameter dependent control.,1
semi-Markovian jump systems,1
Population Change,1
Hikiklmori,1
민주적 의사결정,1
