keyword,count
Transformer,11
transformer,7
CMOS,5
Interleaved PWM,5
Leakage current,4
Partial discharge,4
Finite element method,4
DC-DC Converter,3
Baluns,3
Coupled circuits,3
Passives devices,3
Transformers,3
Protection,3
SFCL,3
Fuel cell,3
High Frequency Transformer,3
DG interconnection,3
Coupled analysis,3
Parallel operation,3
Overvoltage,3
Coupled inductor,3
DC-DC converter,3
Full-bridge,3
qZ-Source,3
U-band,3
transmission line,3
Buck-boost converter,3
Resonators,3
Class D inverter,3
Tapped inductor,3
Isolated switched-capacitor cell,3
Phase-shift full-bridge converter,3
Electric vehicle,3
Battery charger,3
Output ripple,3
Wireless Power Transfer,3
Power transformer,3
Capacitive Coupling Power Transfer,3
Single ended,3
Photovoltaic (PV),3
Interleaved flyback inverter (ILFI),3
Dual-mode,3
Discontinuous conduction mode (DCM),3
Current sensorless MPPT,3
Boundary conduction mode (BCM),3
High step-up,3
Z-source inverter,2
High temperature superconducting materials,2
superconducting fault current limiter,2
Non-isolated topology,2
Photovoltaic power system,2
Photovoltaic,2
Pulse width modulation,2
Common-mode voltage,2
Power loss,2
transform,2
Grid-connected inverter,2
voltage controlled oscillator(VCO),2
superconducting power transformer,2
Voltage feed-forward control,2
Inter-harmonics oscillation,2
Series transformer,2
Active power filter,2
변압기,2
Initial fault current,2
Superconducting element,2
Flux-offset type FCL,2
superconducting power cable,2
Topology,2
superconducting magnetic energy storage,2
Switched-capacitor,2
UHV,2
Surge arrester,2
TOV,2
VFTO,2
High Frequency,2
Magnetic Couple,2
Wide Range of Duty Cycle,2
Parallel three-level converter,2
Flying capacitor,2
ZVS converter,2
6.78Mz,2
XLPE,2
Controlled current mirror,2
DC power supply circuit,2
TRIAC dimming control,2
Variable switched capacitance,2
h&eacute,2
Insulation coordination,2
High step-up converter,2
Test temperatures,2
Input current doubler,2
Oil-paper insulation system,2
Time temperature shift technique,2
Classification,2
Common-mode,2
Efficiency,2
Grid,2
Inverter,2
Leakage Current,2
PWM,2
Transformerless,2
Charger,2
FHA,2
LLC,2
Resonant converter,2
Voltage sag,2
PWM converters,2
Switching mode power supplies,2
Cooling performance,2
PV Inverter,2
Pyrolysis,2
RLC model,2
Thin-film transmission line,2
DC bias transformer vibration,2
Electromagnetic-structural force field coupling,2
Displacement,2
Multi-physical field simulation in COMSOL,2
WLAN,2
Air gap,2
PD localization,2
Current transformer,2
Ferrite devices,2
Electromotive force,2
Mineral oil,2
Kinematic viscosity,2
Power amplifier,2
integrated circuit,2
Relative permittivity,2
Dielectric strength,2
RBDPO,2
Nonlinearity,2
Microstrip line/coplanar waveguide (ML/CPW) composite structure,2
Silicon,2
Impedance transformer,2
Short circuit forces,2
Temperature,2
Microcontroller,2
Etch rate,2
Distribution transformers,2
Transformer coupled toroidal plasma,2
Power transformers,2
Heat sensor,2
Oxidative stability,2
Eco-friendly oil,2
Anti-oxidants,2
Wavelet transform,2
CFD,2
Energy losses,2
Technical losses,2
Locus of current,2
Interturn faults,2
Neutral gas temperature,2
RFIC,2
Sweep frequency response analysis,2
Transient structural analysis,2
Model ice effective elastic modulus and flexural strength(모형빙 유효탄성계수와 굽힘강성),1
Nonlnear FEA(비선형 유한요소해석),1
집단창작,1
Eroding(소멸),1
induced current measurement system,1
geomagnetically induced current (GIC),1
geomagnetic storm,1
transmedia,1
prosumer,1
collective creativity,1
storytelling,1
world expansion,1
hybrid culture,1
트랜스미디어,1
프로슈머,1
KRISO Ice basin(크리소 빙해수조),1
스토리텔링,1
세계관 확장,1
Plate characteristic length(특성길이),1
HEVC,1
finite element analysis,1
Photo voltaic,1
CNT Flat Light Source,1
Eco-Transformer Design,1
Fusion of Product Design,1
Fusion of Urban Space,1
Ground Connection Test,1
Fault Locator,1
Common Feeder,1
Automatic Switching System,1
ALTDS,1
Power quality,1
pavement instrumentation,1
Voltage source inverter,1
Fuzzy logic,1
Total harmonic distortion,1
Neutral current,1
78Mz,1
6,1
Distribution transformer loss.,1
MOSFET’s Driver,1
MOSFET's Driver,1
High Voltage Converter,1
LLC Resonant Half Bridge,1
Multiply Rectifier,1
포워딩업체,1
stress analysis,1
full-scale HVS testing,1
rigid pavements,1
internally cured concrete slab,1
Capacitor,1
Harmonics of fluence and measure,1
Harmonics standard,1
하이브리드 문화,1
UHF,1
Wide Band,1
Narrow Band,1
Partial Discharge,1
SF6-Filled Switchgear,1
DEA-BCC,1
DEA-CCR,1
operational efficiency,1
SBM-DEA,1
forwarding company,1
운영효율성,1
Harmonics,1
생활세계의 식민지화,1
복지국가,1
des photom&eacute,1
métropole,1
CGET,1
réforme de l’organisation,1
région,1
développement régional,1
대도시연합,1
국토균형청,1
조직개편,1
레지옹,1
지역발전,1
Voltage Control,1
STATCOM,1
Reactive Power Compensators,1
Reactive Power,1
Thermal Resistance,1
Arrhenius,1
Megger,1
Insulation Resistance,1
Poitevin,1
photolithograp hie,1
liogravure,1
liograp hie,1
fusion,1
인성교육,1
독서공동체,1
자기이해,1
4차원 인쇄,1
Return Loss,1
Double-Cone,1
Broadband Antenna,1
Discharge,1
Figure,1
Advanced Media,1
4D Printing,1
3D Printing,1
입체조형물,1
첨단 미디어,1
3차원 인쇄,1
텍스트 해석학,1
PSCAD,1
Inductive Method,1
Fault Current Analysis,1
AT Feeding System,1
Paul Ricoeur.,1
herméneutique du récit,1
compréhension de soi,1
communauté de lecture,1
éducation du caractère,1
폴 리쾨르,1
can iques,1
proc&eacute,1
법제화,1
photogravure,1
vision-based system,1
dynamic displacement,1
structural health monitoring,1
Parasitic resistance,1
Water tree,1
VLF tanδ,1
창조,1
Geomagnetically Induced Current,1
Power Grid,1
Geoelectric Field,1
