keyword,count
Transformer,17
BERT,14
딥러닝,7
Deep Learning,7
Deep learning,6
트랜스포머,6
natural language processing,6
deep learning,5
artificial intelligence,4
Visual surveillance,3
Segmentation,3
transformer,3
자연어 처리,3
Pre-trained Language Model,3
Transformers,3
인공지능,3
sentiment analysis,3
Natural Language Processing,2
Vision Transformers,2
machine learning,2
Word Embedding,2
MASS,2
PPLM,2
감성 분석,2
워드 임베딩,2
자연어처리,2
Transfer Learning,2
attention mechanism,2
Sentiment analysis,2
어텐션 메커니즘,2
언어모델,2
attention,2
language model,2
neural network,2
Gregory of Nyssa,1
Chit-chat,1
Muti-document,1
Text Summarization,1
Preprocessing,1
다중문서,1
Personalized,1
텍스트 요약,1
Social Sentiment Data,1
automatic speech recognition,1
hyperparameters,1
Price Prediction,1
Fine tuning,1
선택적 마스킹,1
Cryptocurrency,1
Transfer learning,1
MLM,1
selective masking,1
기도,1
욕망의 변화,1
삼위일체,1
사라 코클리,1
닛사의 그레고리우스,1
Prayer,1
Transformation,1
Trinity,1
XLM-R,1
Sarah Coakley,1
Dynamic Analysis,1
감성분석,1
crack detection,1
pretrained transformer encoder,1
Korean automatic spacing,1
Forward converter  · Inductor  · Integration  · Octagonal  · Planar  · RF  · Transformer,1
zero-anaphora resolution (ZAR),1
language representation model,1
bidirectional encoder representations from transformers (BERT),1
sewer defect,1
multi-view encoder,1
Twitter,1
multi-head attention,1
image captioning,1
다중 관점 인코더,1
멀티-헤드 주의 기제 기법,1
이미지 캡션 생성,1
unethical sentence,1
sentence classification,1
Personality prediction,1
Big Five personality traits,1
신조어,1
NLP,1
표적 마스킹,1
Sentiment Analysis,1
Newly Coined Words,1
Target Masking,1
CNN,1
Pest Classification,1
Response Acceleration,1
Artificial Seismic Wave,1
Magnetic Resonance Modeling,1
Seismic Isolator,1
기계 학습,1
음성 합성,1
text-to-speech (TTS),1
speech synthesis,1
Wireless Power Transfer,1
Q-Factor,1
optimization,1
멀티 모달,1
Summarization,1
English writing,1
사용자 리뷰 분류,1
모바일 배달 어플리케이션,1
scoring,1
채점,1
criterion-referenced test,1
준거참조검사,1
word embedding,1
단어 임베딩,1
영작문,1
Mobile Delivery Application,1
computer assisted language learning,1
컴퓨터 언어보조학습,1
Electric vehicle charging,1
Constant-voltage output,1
Constant-current output,1
Wireless power transfer,1
Thermal Imaging Technology,1
Process Capability Index,1
사용자 리뷰 분류법,1
User review classification,1
GAN,1
Non-grounding,1
Recurrence over BERT (RoBERT),1
essay evaluation,1
trait-specific essay scoring,1
automated essay scoring,1
transformer.,1
word embeddings,1
knowledge graph,1
PSCAD/EMTDC software,1
Grounding,1
User Reviews Taxonomy,1
△-Y winding method,1
Y-△ winding method,1
Noise,1
IGBT,1
PCS,1
ESS,1
CMV,1
Remote Terminal Unit  · FACTS Devices  · Adaptive Protection  · Relay Setting  · Transmission lines,1
Object Detection,1
Shunt transistor,1
Quasiresonant converters,1
emotion detection,1
Korean,1
head‐final language,1
coreference resolution,1
Recurrent Neural Networks,1
Question Answering,1
Text Classification,1
Islamic Fatwa,1
single-stream transformer,1
multimodal,1
Pulse width modulation,1
단일 입출력 트랜스포머,1
감정 탐지,1
문장분류,1
Finite Element Analysis(유한요소해석),1
Core Material(코어 재질),1
Supply Power(공급 전원),1
Output Characteristic(출력 특성),1
LVDT(선형가변차동변압기),1
pretrained language model,1
recurrent neural network,1
Self-attention,1
Machine translation,1
DC-DC power converters,1
Adaptive relaying  · Distance protection  · Mutual coupling  · Mho characteristic  · Artifi cial neural networks,1
attention weights,1
debate texts,1
semantic similarities,1
argument clustering,1
argument facets,1
argument mining,1
Attention decoder module,1
CTC decoder module,1
End to end frame,1
Scene text recognition,1
Machine Learning,1
Classification,1
Triage,1
exBERT,1
XAI,1
비윤리적 문장,1
graph-based mechanism,1
Artificial Intelligence,1
Data augmentation,1
Knowledge Transfer,1
National R&D,1
추가 사전학습,1
사전학습 모델,1
지식 전이,1
국가 R&D,1
Ensemble,1
Patent classification,1
e-business,1
Recommender systems,1
Deep Neural Network,1
Click-Through Rate,1
e-비즈니스,1
추천시스템,1
심층신경망,1
클릭률,1
사전 학습,1
Further Pre-training,1
토크나이저,1
Natural Language Process,1
Foggia’s Dataset,1
Neural network,1
Oil transformer,1
depth estimation,1
artificial neural network,1
vision transform,1
Smart Cities,1
Forest Fire,1
Fire Detection,1
Tokenizer,1
Convolution Neural Network,1
비전 변압기,1
스마트시티,1
산불,1
포그기아의 데이터 세트,1
화재 감지,1
컨볼루션 뉴럴 네트워크,1
머신 러닝,1
주제 키워드 기반 문서 요약,1
pre-training,1
word loss,1
화이트박스,1
텍스트 데이터,1
적대적 예제,1
이미지 분류,1
인간과 컴퓨터 상호작용,1
미술치료,1
repeat penalty,1
automatic title generation,1
Text data,1
transformer encoder-decoder,1
반복 페널티,1
단어 손실함수,1
자동 제목 생성,1
트랜스포머 인코더-디코더 모델,1
Automatic Text Summarization,1
사전학습 언어 모델,1
Adversarial example,1
Whitebox,1
topic centric summarization,1
Multi- Query Attention,1
Convolutional Neural Network,1
CIFAR-10,1
Vision Transformer,1
Image Classification,1
Security Threat detection,1
Time-series data,1
LSTM,1
Shared Attention Networks,1
Automated fact checking,1
NMT,1
기계번역,1
Hashing Function,1
Explainable Fact Checking,1
Attention Mechanism,1
Natural language processing,1
Locality sensitive hashing,1
Autoencoder,1
Life estimation,1
Visual Transformers,1
유입변압기,1
텍스트 정규화,1
Parasitic capacitance,1
Equivalent circuit,1
