keyword,count
딥러닝,441
Deep Learning,244
Deep learning,205
deep learning,111
인공지능,78
CNN,75
LSTM,62
Artificial Intelligence,35
머신러닝,35
Object Detection,32
YOLO,32
Deep Learning(딥러닝),31
AI,30
BERT,29
합성곱 신경망,24
딥 러닝,23
Deep learning(딥러닝),23
Machine Learning,23
RNN,19
machine learning,18
GRU,18
.,18
Machine learning,17
Convolutional Neural Network,17
Object detection,17
GAN,16
기계학습,15
Classification,15
딥러닝(Deep learning),15
Artificial intelligence,14
컴퓨터 비전,14
Anomaly Detection,13
빅데이터,12
Data Augmentation,12
Deep-learning,12
ResNet,11
객체 검출,11
데이터 증강,11
객체 탐지,11
Semantic segmentation,11
트랜스포머,11
자율주행,11
Image Processing,11
자연어 처리,10
Image Classification,10
생성적 적대 신경망,10
Transformer,10
이미지 분류,10
스마트팜,10
분류,10
artificial intelligence,9
Computer Vision,9
추천 시스템,9
deep-learning,9
CCTV,9
드론,9
Mask R-CNN,9
딥러닝(Deep Learning),9
Transfer Learning,8
IoT,8
YOLOv5,8
object detection,8
Convolutional neural network,8
Convolution Neural Network,8
영상처리,8
자연어처리,7
Super-resolution,7
CycleGAN,7
객체 인식,7
DNN,7
전이학습,7
EfficientNet,7
알고리즘,6
Natural Language Processing,6
Grad-CAM,6
Remote sensing,6
Object Recognition,6
Data augmentation,6
Convolution neural network,6
OCR,6
합성곱신경망,6
예측,6
convolutional neural network,6
Transfer learning,6
OpenCV,6
Faster R-CNN,6
NLP,6
객체인식,6
의미론적 분할,6
Semantic Segmentation,6
XAI,5
computer vision,5
컨볼루션 신경망,5
Neural Network,5
수확로봇,5
딥러닝 모델,5
Dataset,5
Deep Neural Network,5
YOLOv4,5
객체탐지,5
컴퓨터비전,5
암호화폐,5
순환 신경망,5
시계열 데이터,5
Image processing,5
순환신경망,5
Generative adversarial network,5
MobileNet,5
COVID-19,5
인공신경망,5
Algorithm,5
Artificial Intelligence(인공지능),5
Computer vision,5
초해상화,5
Recurrent Neural Network,5
Covid-19,4
앙상블,4
KoBERT,4
시계열 예측,4
Clustering,4
Image Analysis,4
Ensemble,4
transformer,4
Convolutional Neural Network(합성곱 신경망),4
Chatbot,4
RGB,4
Anomaly detection,4
Deep-Learning,4
딥페이크,4
natural language processing,4
Demand Forecasting,4
Segmentation,4
language model,4
GPT,4
Deep learning model,4
ANN,4
이상탐지,4
Recommender system,4
generative adversarial network,4
Autonomous Driving,4
Image classification,4
딥러닝(deep learning),4
원격탐사,4
기계 학습,4
Text Classification,4
Autonomous Driving(자율주행),4
시계열 분석,4
Convolutional Neural Network (CNN),4
워드 임베딩,4
transfer learning,4
Sentiment Analysis,4
Deep neural network,4
심층신경망,4
어텐션,4
Mask-RCNN,4
U-net,4
토지피복,4
Big Data,4
딥 러닝(Deep Learning),4
Autoencoder,3
Remote Sensing,3
XGBoost,3
Duck detection,3
GoogLeNet,3
convolutional neural networks,3
영상인식,3
객체검출,3
Time series data,3
Malware,3
기후변화,3
추천시스템,3
BART,3
비지도 학습,3
Data Science,3
Deep-learning(딥러닝),3
개방회로전위,3
부식 모니터링,3
보행환경,3
Satellite image,3
Natural language processing,3
텍스트 분류,3
KcBERT,3
토마토,3
sentiment analysis,3
엣지 컴퓨팅,3
텍스트 마이닝,3
Word Embedding,3
코로나19,3
컨테이너,3
Cryptocurrency,3
Denoising,3
Defect detection,3
Indoor Localization,3
수요예측,3
위성영상,3
VAR,3
Dataset(데이터셋),3
임베디드 시스템,3
클러스터링,3
Triplet Loss,3
가상현실,3
MITRE ATT&CK,3
deep neural network,3
artificial neural network,3
기계학습(Machine Learning),3
정사영상,3
딥-러닝,3
예측모형,3
crack,3
OCP,3
심층 학습,3
Prediction,3
Drone,3
IMU,3
Point Cloud,3
Corrosion monitoring,3
심층 신경망,3
센서,3
super resolution,3
영상 분류,3
영상복원,3
Generative Adversarial Networks,3
Similarity,3
Machine Vision,3
이상 탐지,3
classification,3
이미지 전처리,3
심층학습,3
Collaborative Filtering,3
UAV,3
KoELECTRA,3
Attention,3
Privacy,3
Siamese Network,3
다변량 시계열,3
Python,3
ConvNeXt,3
YOLOv3,3
언어모델,3
파이썬,3
자세추정,3
Time Series Forecasting,3
CNN(Convolutional Neural Network),3
smart farm,3
Pose Estimation,3
Water quality,3
