keyword,count
Obesity,3
High fat diet,3
Circulating microRNA-122,2
High fat/high sucrose diet,2
Type 2 diabetes mellitus,2
SCI,2
IPPV,2
Breathing Exercise,2
Pursed Lips Breathing,2
만성 알코올 처리,2
산화적 스트레스,2
조직 독성,2
지구자,2
Chronic ethanol treatment,2
Hovenia dulcis Thunberg,2
Oxidative stress,2
Tissue cytotoxicity,2
Acetaminophen,2
Rockfish,2
Plasma components,2
Growth performance,2
Hematological parameters,2
Ammonia,2
Streptozotocin,2
Safety,2
Sparganii Rhizoma,2
Hepatotoxicity,2
Olive flounder,2
Liver toxicity,2
Indicator,2
obesity,2
LDH,1
hypothyroidism,1
PTU,1
Aconiti Lateralis Radix Preparata,1
Aconitum carmichaeli Debx.,1
blood chemistry,1
moist pellet,1
extruded-dry pellet,1
starry flounder,1
Lettuce,1
AST,1
Feeding,1
ChE,1
TRPM8,1
Mucus secretion,1
Amylase,1
ALP,1
ALT,1
ACP,1
Mucin,1
MUC5AC,1
Visceral fat,1
TRPV1,1
TDN/CP,1
Dairy cow,1
hanwoo Bull,1
Korean middle-aged adults,1
Therapy Activity,1
Pre-vocation rehabilitatio.,1
Client-centered therapy,1
Activity analysis,1
steer,1
heifer,1
nutritional status,1
health behaviors,1
Adipogenesis,1
adipocyte differentiation,1
carcass characteristics,1
dyslipidemia,1
betula platyphylla,1
blood compositions,1
Blood characteristics,1
diarylheptanoid,1
3T3-L1 cells,1
platyphylloside,1
Gami-Handayeolso-Tang,1
HDYST,1
Lipid accumulation,1
Jaeumganghwa-tang (JGT),1
Nutrient intake,1
Cholesterol,1
hematological parameters,1
3T3-L1,1
Computational fluid dynamics(CFD),1
Effectiveness,1
Glucose level,1
Far infrared filter,1
triglyceride,1
HDL-cholesterol,1
LDL-cholesterol,1
duck,1
turmeric powder,1
Spargaium stoloniferum,1
pargaium stoloniferum,1
Nephrotoxicity,1
Farfarae flos,1
Uniformity,1
Caffeine,1
Nose-only exposure chamber,1
Inhalation toxicity,1
Environmental chemical mixtures,1
coronary artery disease,1
anti-obesity,1
breakfast,1
citrus peels powder,1
morning bread,1
obese rat,1
functional products,1
cholesterol,1
Cladosiphon okamuranus,1
Functional water,1
누에번데기,1
저항성 운동,1
골격근,1
Green tea seed,1
BMI,1
liver enzymes,1
combined exercise,1
60s elderly female,1
Psoriasis Area and Severity Index,1
Efficacy,1
Herbal medicine,1
Psoriasis,1
plasma components,1
salinity,1
Anoplopoma fimbria,1
food intake,1
nutrients intake,1
biochemical factors,1
anthropometric factors,1
body mass index,1
KNHANES,1
Lysozyme,1
GOT,1
GPT,1
Medicinal plants,1
Zoonoses Bacteria,1
Natural antibiotics,1
마우스,1
NCI-H292 cells,1
