keyword,count
normally-off,3
gate-recessed,3
AlGaN/GaN HFETs,3
interface trap density,3
Spherical coordinate,2
Big-data,2
Dislocation,2
Gas-source molecular beam epitaxy,2
Silicon substrate,2
frequency-dependent C-V.,2
文學批評,2
Medical image,2
Nitrides,2
古氣,2
Fusion,2
Jo,2
王世貞,2
史記,2
莊子,2
文選,2
典範,2
文學論,2
Transmission electron microscopy,2
Wang,2
Metal optics,2
Hopf bifurcation,2
spatial pattern,2
spiral wave,2
time delay,2
Interference coatings,2
Thin films,2
Transparent conducting electrode,2
Neo-Confucianism in Taiwan,1
문학론,1
1586-1669,1
龍洲趙絅,1
용주조경,1
Mind Confucianism,1
Institution,1
Neo-Confucianism in Continent,1
정치유학,1
New Culture Movement,1
aerodynamic drag,1
문선,1
galloping,1
variable message sign,1
龍洲 趙絅(1586~1669),1
Ko-ki(古氣),1
전범,1
사기,1
장자,1
Ko-ki,1
심성유학,1
제도,1
대륙신유가,1
대만신유가,1
신문화운동,1
Shi-zhen(王世貞),1
Political Confucianism,1
Records of the historian,1
Chuang-tzu,1
wen-xuan,1
An anthology,1
proper model in writings,1
Literary criticism,1
Kyoung(1586-1669),1
문학비평,1
고기,1
왕세정,1
Shi-zhen,1
GaN,1
Records of the historian(史 記),1
Breakdown voltage,1
oxidative stress,1
alcoholic liver injury,1
probiotics,1
frequency-dependent C-V,1
admittance spectroscopy,1
InGaN/GaN,1
multiple-quantum-well,1
LED,1
Drain field plate,1
Passivation,1
Chuang-tzu(莊子),1
AlInN/GaN,1
MOSHEMT,1
SiC FET,1
High efficiency,1
PFC(Power Factor Correction),1
CRM(Critical Current Mode),1
GaN FET,1
Hydrogen,1
Gas sensor,1
intestinal flora,1
endotoxin,1
Evolutionary model,1
Back-propagation neural network,1
文選),1
An anthology(wen-xuan,1
proper model in writings(典範),1
literary criticism,1
1586-1669),1
Kyoung(趙絅,1
Nanostructure,1
statistical and fractal,1
RHEED,1
HR-XRD,1
growth model,1
AFM,1
III-nitride surface,1
GAN,1
BPNN,1
Strategic fitness,1
Computer Go,1
Tic-Tac-Toe game,1
Genetic algorithm,1
vortex shedding,1
