keyword,count
Transformer,66
트랜스포머,32
딥러닝,30
Deep learning,29
Deep Learning,23
Artificial intelligence,18
transformer,15
Vision Transformer,15
인공지능,14
deep learning,14
ChatGPT,13
BERT,12
.,10
GPT,9
CNN,8
LSTM,7
Computer Vision,7
Natural Language Processing,6
CMOS,6
머신러닝,6
Generative AI,6
Classification,6
artificial intelligence,6
Machine learning,5
비전 트랜스포머,5
Machine Learning,5
Artificial Intelligence,5
Large Language Model,5
AI,5
Attention Mechanism,4
Large language model,4
컴퓨터 비전,4
Chatbot,4
Transformers,4
Data Augmentation,4
BART,4
Vision transformer,4
자연어 처리,4
Convolutional neural network,4
-,4
Fine-tuning,4
NLP,3
Natural language processing,3
Induction Motor,3
machine learning,3
Whisper,3
Image Classification,3
EfficientNet,3
생성형 인공지능,3
ResNet,3
vision transformer,3
Unet,3
Autonomous driving,3
대규모 언어모델,3
생성형 AI,3
High-frequency transformer,3
Large language models,3
음성인식,3
Swin transformer,3
Explainable AI,3
object detection,3
computer vision,3
Planar transformer,3
large-scale language model,3
Chatbots,3
Computer vision,2
Presence or Absence of Precipitation,2
LLM,2
AIHub,2
GPT(Generative Pre-trained Transformer),2
language acquisition,2
Beamforming,2
Chat GPT,2
HRNet,2
이미지 분류,2
강화학습,2
Time Series Data Processing,2
OpenNMT,2
natural language processing,2
Convolutional Neural Network,2
변신,2
Sentence BERT,2
LLC resonant converter,2
전이학습,2
시계열 예측,2
Flyback converter,2
SegFormer,2
Deepfake Detection,2
fine-tuning,2
Tabular Data,2
강수 유무 예측,2
Generative Artificial Intelligence,2
MLP,2
Power Transformer,2
시계열 데이터 처리,2
Time-Series Forecasting,2
데이터 증강,2
time series forecasting,2
Deep learning(딥러닝),2
Topic Modeling,2
Big Data,2
self-supervised learning,2
GRU,2
risk assessment,2
small and medium-sized construction sites,2
개인정보,2
검색증강생성,2
위험성평가,2
중소규모 건설현장,2
Smart Farm,2
연속 학습,2
ViT,2
continual learning,2
감정인식,2
EEG,2
Simulation,2
large language model,2
시뮬레이션,2
Transformer Model,2
Attention,2
Vision transformer(ViT),2
Transformer encoder,2
감성분석,2
Generative Pre-trained Transformer(GPT),2
Data accuracy,2
Equivalent circuit,2
Deep Neural Network,2
Electrocardiogram,2
Authentication,2
GAN,2
Transfer Learning,2
HuBERT,2
Mel-Frequency Cepstral Coefficient,2
generative AI,2
dependency parsing,2
Self-excitation Phenomenon,2
Power Factor,2
Power Compensation,2
분류,2
retrieval augmented generation (RAG),2
data augmentation,2
Separable Vision Transformer,2
Spacer,2
YOLOv5,2
Virtual Reality,2
sensitivity,2
sensor,2
pulse,2
partial discharge,2
current transformer,2
transformers,2
Reactive Power,2
language model,2
Sign Language Translation,2
Transformer learning model,2
Large-scale radioactive waste,2
transformer.,2
Radioactivity distribution evaluation,2
파인튜닝,2
챗GPT,2
멀티모달,2
Parasitic capacitance,2
Prediction,2
vision transformers,2
Convolutional Transformer,2
neural language model,2
수어 번역,2
컨볼루전 트랜스포머,2
Multi-label classification,2
Obstetrics,2
Quantization,2
Depth estimation,2
D-Band,2
Point Cloud,2
Attention mechanism,2
Power Amplifier,2
yolov8,2
traffic context,2
LPVT,2
prompt engineering,2
Trajectory prediction,2
사전학습,2
Semantic Segmentation,2
BM25,2
FLUKA,2
토지피복,2
FT-Transformer,2
112,2
Tab-Transformer,2
트랜스포머.,2
Radiology,2
자연어처리,2
GPT 3.5,2
5G,2
Password Security,1
LLMs,1
proxy partially blind signature scheme,1
Fast Charger,1
무인항공기,1
춘향전,1
춘향이 챗봇,1
gap Diffie-Hellman problem,1
AI 춘향 캐릭터,1
Field Investigation,1
해안 쓰레기,1
bilinear-pairing,1
사전학습 언어모델,1
seismic processing,1
Monitoring,1
RT-DETR,1
모니터링,1
Unmanaged Coast,1
Attention supervision,1
탄성파 자료처리,1
ID-based partially blind signature scheme,1
POI 추천,1
협업 필터링,1
Coastal Debris,1
문서 기반 응답 생성,1
QA,1
비관리 해변,1
웹 크롤링,1
UAV,1
광고 분류,1
현장 조사,1
pretraining,1
community detection,1
proxy signature,1
CSI(Current Source Inverter),1
텍스트 임베딩,1
키워드 네트워크,1
뉴스,1
keyword network,1
SCR,1
Trigger circuit,1
Gate driver,1
Automated Short Answer Grading System,1
Generative Pre-trained Transformer Singularity,1
커뮤니티 탐지,1
World Heritage,1
text embedding,1
Creative Character Education,1
The Climate of Creative Education,1
Convergent Creativity,1
세계유산,1
청각적 정보 추출,1
Intuitive Creativity,1
Chat-GPT 특이점,1
창의교육 풍토,1
news,1
prototype,1
창의인성 교육,1
cultural content,1
Chunhyangjeon (春香傳),1
Chunhyang Chatbot,1
AI Chunhyang character,1
수렴적 창의성,1
프로토타입,1
직관적 창의성,1
문화콘텐츠,1
Text Decoupling,1
language models,1
Advertisement Classification,1
Islanding mode,1
Output control,1
Renewable energy capacity,1
Flexible interconnection,1
Soft-switching,1
Resonant tank,1
Multiport converter,1
DC microgrid,1
Grid-connected mode,1
Pulse frequency modulation-phase shift modulation hybrid control,1
EV(Electric Vehicle),1
Thyristor,1
Hybrid four-quadrant DC-DC converter,1
Power decoupling,1
Multiphysics analysis,1
Modeling,1
Long cable,1
Legal Corpus,1
BERT Model,1
Dual-active-bridge,1
CLLC resonant converter  · Dual output ports  · Hybrid control method  · On-board charging system  · Three-port converter,1
5G communication,1
Reflection-type phase shifter,1
Interleaved fl yback converter  · Intrinsic current sharing  · Reduced voltage stress  · ZVSv,1
Cross-modal Object Decoding,1
Video Object Segmentation,1
Referring Expression,1
DeBERTa,1
Relative Position Embedding,1
Interleaved fl yback converter  · Intrinsic current sharing  · Reduced voltage stress  · ZVS,1
Causal Relationship Classification,1
Orthopedic board examination,1
Logistics Safety Management,1
물류 안전 관리,1
Power amplifier,1
상대적 위치 임베딩,1
WLAN,1
RF,1
Wi-Fi 7,1
인과관계 분류,1
Domain-Specific Fields,1
Pre-trained Language Model,1
금융 특화 언어모델,1
Clipseg,1
High Efficiency,1
Soft-Switching,1
Clip,1
Modular Configuration,1
K-Means,1
KeyBERT,1
Keyword Extraction,1
parameters,1
Alignment Loss,1
control constructions,1
Text Mining,1
Web Crawling,1
Natural Language Process,1
Topic Clustering.,1
Auditory Information Extraction,1
DAB(Dual Active Bridge),1
DNN(Deep Neural Network),1
High Frequency Drive,1
Segformer,1
second language learning,1
Multimodal,1
linguistic transfer,1
L1 interference,1
syntactic/semantic information,1
도메인 특화,1
Knee osteoarthritis,1
사전학습언어모델,1
image classification.,1
face recognition,1
syntactic transfer effect,1
second language acquisition,1
Isolated Modular DC-DC Step-Up Converter,1
Phase-Shifted Full-Bridge,1
컴퓨터 비전.,1
영상 분류,1
얼굴 인식,1
Discontinuous Conduction Mode,1
Land cover,1
Phased-array system,1
Long-term memory,1
Password Guessing,1
규제 방향,1
에너지 수확,1
변류기,1
GPT model,1
vulnerability detection,1
security vulnerability,1
GPT 모델,1
보안취약점 탐색,1
보안취약점,1
사이버테러,1
공공안전,1
유럽연합 인공지능 법,1
잠재적 위험,1
자성 코어 설계,1
Cyber ​​terrorism,1
Public Safety,1
EU AI Act,1
Regulation direction,1
Potential risks,1
Chat Generativepre-trained transformer,1
Multi-modal,1
DC component  · Proportional integral resonance control  · Grid-connected inverter  · Non-isolated transformer  · Moving average fi ltering,1
transformer-based models,1
multi-trait scoring,1
multi-task learning,1
B-H 곡선,1
Current Transformer,1
Bard,1
backchannel prediction,1
Transformer model,1
Power generation prediction,1
Photovoltaic power generation,1
Sentence similarity,1
Sentence classification,1
문장 유사도,1
문장 분류,1
streaming transformer,1
streaming fashion,1
multitask learning,1
block processing,1
automatic speech recognition,1
Energy Harvesting,1
Artificial General Intelligence,1
Expert Demo,1
Offline RL,1
Reinforcement Learning (RL),1
Imitation Learning,1
범용 인공지능,1
전문가 데이터,1
오프라인 강화학습,1
모방학습,1
Magnetic Core Design,1
B-H Curve,1
deep learning methods,1
automated essay scoring,1
High-pass filter,1
reference resolution,1
Distribution panel,1
인공신경망 모형,1
의미적 이미지 분할,1
도시 경관,1
거리 뷰 이미지,1
streetview images,1
semantic image segmentation,1
neural network model,1
Cityscapes images,1
surprisal,1
picture noun phrase,1
DC-DC converter  · LCCT-trans-Z-source topology  · Three-winding HF transformer  · Reduction of the voltage ripple and voltage stress  · Continuous current mode,1
Ground motion,1
Hybrid transformer,1
Small-signal modeling,1
GAM(Generalized Average Modeling),1
AC/DC converter,1
Probability of Failure,1
Risk Matrix,1
Asset Management System,1
Health Index,1
Contrastive Learning,1
Out-of-Distribution,1
Self-Supervised Learning,1
PVC,1
Deterioration phenomenon,1
Prevent fires,1
Fire signs,1
FAS,1
Earthquake,1
multi-variate time series,1
semiconductor deposition,1
anomaly detection,1
pre-training,1
data generation,1
. symbolic knowledge distillation,1
generative language model,1
데이터 생성,1
프롬프트 엔지니어링,1
상징적 지식 증류,1
생성형 언어모델,1
recommendation system,1
embed,1
collaborative filtering,1
SOR Theory,1
Flow Theory,1
Loyalty,1
Satisfaction,1
Non-player Characters,1
PV power generation system · Leakage current · Signal conversion algorithm · Current Transformer,1
Fire prevention management system.,1
Rogowski Coil,1
Current Detection Circuit,1
Shielding,1
의미단위,1
지식 증류,1
대조학습,1
자기 교사 학습,1
convolutional neural network,1
semantic segmentation,1
knowledge distillation,1
contrastive learning,1
BigKines,1
Education Artificial Inteligence,1
Model Training,1
Feature,1
랜덤워크,1
심층신경망,1
시공간 그래프,1
구성적 학습,1
리뷰 데이터,1
비디오 이해,1
semantic unit,1
random walk,1
spatiotemporal graph,1
compositional learning,1
video understanding,1
일반화선형모형,1
회귀분석,1
객체 탐지,1
객체 분할,1
합성곱 신경망,1
GPT-4 vision,1
Lumbar spine fusion,1
Patient education,1
프롬프트 설계,1
보이스피싱 탐지,1
초거대 언어모델,1
prompt design,1
voice phishing detection,1
Document Summarization,1
Rouge,1
Perplexity,1
LDA,1
토픽 모델링,1
문서 요약,1
special token,1
pre-trained model,1
word-level embedding,1
스페셜 토큰,1
사전학습 모델,1
어절 임베딩,1
의존 구문분석,1
Generative model,1
Foundation model,1
Vision language model,1
다층퍼셉트론,1
GLM,1
Magnet Saturation,1
Vision transformer(비전 트랜스포머),1
Dual-Band Power Amplifier(PA),1
Phase Shifting,1
Phase-Locked Loop(PLL),1
Wireless Power Transfer(WPT),1
spectrum band,1
segmentation,1
hyperspectral image,1
스펙트럼 밴드,1
세그멘테이션,1
초분광 영상,1
Residual connection(잔차 연결),1
Multi-modal learning(멀티모달 러닝),1
Regression,1
Depth completion(깊이 완성),1
Qualitative study,1
North American Spine Society guidelines,1
Lumbar disk herniation with radiculopathy,1
ASIC,1
Fixed-Point,1
Accelerator,1
LLaMA 3,1
Orthopedic surgery,1
Antibiotic prophylaxis,1
Electronic Current Transformer,1
High Power,1
Balun Transformer,1
Dual active bridge converter,1
current controller,1
DNN,1
multiple embedding,1
coreference resolution,1
Data graphization · Fault early warning · Gramian angular feld · Wind turbines · Time generative adversarial network · Vision transformer,1
Rehabilitation,1
Infarction,1
사용자 경험,1
챗봇,1
대화형 인공지능 에이전트,1
애착 유형,1
인간-인공지능 상호 작용,1
User Experience,1
Conversational AI Agents,1
Attachment Style,1
Human-AI Interaction,1
SST(Solid-State Transformer),1
FCC(Flying Capacitor Converter),1
Multilevel converter,1
FCS-MPC(Finite-Control-Set Model Predictive Control),1
Capacitive Neutralization,1
Low Noise Amplifier,1
controller gain,1
generalized average modeling,1
대형 언어 모델,1
AI Ethics,1
설명 가능한 AI,1
Quality score regressor,1
Pseudo-reference image,1
Perceptual quality,1
Image quality assessment,1
Small Modular Reactor (SMR),1
Remained Useful Life (RUL),1
Prognostics and Health Management (PHM),1
Early Anomaly Detection,1
Condition-Based Monitoring (CBM),1
Interoperability,1
IEC 61970-301,1
CIM profile,1
Common information model,1
Advanced distribution management system,1
창의성 퍼실리테이션,1
공동디자인,1
디자인 사고 프로세스,1
AI-Creativity,1
Creativity Facilitation,1
Co-design,1
Design Thinking Process,1
건전성 예측및 관리(Prognostics and Health Management),1
고장 예지(Fault Prognosis),1
드론(Drone),1
딥러닝(Deep Learning),1
블레이드 착빙(Blade Icing),1
Scale-invariant distortion,1
Feature extraction,1
Risk stratification,1
특징 추출,1
Idle Mode,1
Active Balancing Method,1
Battery balancing,1
Emergency Department,1
Clinical Note,1
Information Extraction,1
Injuries,1
Hyperparameter Optimization,1
Generative Image Classification,1
하이퍼 파라미터 튜닝,1
합성곱신경망,1
생성된 합성 이미지 분류,1
W-band,1
radial power combiner,1
TEM,1
$TE_{10}$,1
Mode converter,1
Yield Strength,1
Plastic Strain,1
Eddy Current,1
Hairpin Coil,1
항복강도,1
소성변형률,1
와전류,1
헤어핀 코일,1
Stacking learning,1
Prostatic neoplasms,1
POI Recommendation,1
multilevel perception fusion (MPF),1
Distribution asset condition prediction model,1
Big data,1
Intelligence electric distribution grid,1
reply-to prediction,1
addressee prediction,1
discourse parsing,1
multi-party dialogue,1
타겟발화 정보 예측,1
수신자 예측,1
대화 분석,1
다자간 대화,1
Quarantine,1
Deep Learning Models,1
Pear Pests and Diseases,1
검역,1
딥러닝 모델,1
배 병해충,1
Pediatric Medical Treatment,1
Eye Movement Detection,1
Pain Recognition,1
Virtual environment,1
State representation,1
Reinforcement learning,1
가상환경,1
상태  표현,1
ResNeSt,1
perceptive sparse fusion (PSF),1
Performance Analysis,1
easily-confused CHS,1
Stock Market,1
Analyze,1
VFT,1
RoCoF,1
Frequency sability,1
Frequency ndir,1
Emotion identifcation · BERT · Sentence embedding · Word embedding · Deep neural networks · Deep learning · Multi-class classifcation · Text classifcation · Natural language processing · Tweets,1
Benefit-Cost Ratio,1
Net Present Value,1
Investment Strategy,1
Asset Management,1
Electromagnetic interference reduction,1
Common mode voltage compensation,1
Active cancellation method,1
Common mode current elimination,1
Common mode voltage,1
Markov Chain Monte Carlo,1
bootstrap confidence intervals,1
