keyword,count
CNN,8
Deep Learning,5
deep learning,4
User Preferences,3
Cody Recommendation,3
Fashion,3
deep-learning,3
ResNet,3
Convolutional Neural Networks,3
Deep learning,2
dietary assessment,2
object detection,2
Food recognition,2
deep convolutional neural networks (DCNN),2
mobile device,2
딥러닝,2
OpenStack,2
Docker,2
IaaS,2
합성곱신경망,2
프레임워크,1
WICWIU,1
오픈소스,1
Xecption,1
neural networks,1
framework,1
open source,1
신경망,1
Periocular Region,1
ask-RCNN,1
ResNetM,1
EfficientNet,1
U-Net,1
3D ConvNet,1
slide transition,1
Convolutional Neural Network,1
Resnet,1
visualization,1
Grad-CAM,1
Transfer learning.,1
MR images,1
Alzheimer’s disease,1
Lecture video,1
상표 검색 시스템,1
Trademark Retrieval System,1
Image retrieval Algorithm,1
Vessel Classification,1
Autonomous Ships,1
합성곱 신경망,1
국제해상충돌예방규칙,1
선박 분류,1
자율운항선박,1
clustering,1
3d-LiDAR,1
autonomous vehicle,1
pseudo-labeling,1
Data augmentation,1
ResGLU-SE,1
Time-domain based DNN structure,1
Sound Event Detection (SED),1
Object recognition,1
Region based convolutional neural networks,1
Road maintenance,1
Deep neural network,1
Road surface damage,1
객체 인식,1
영역 기반 합성곱,1
유지보수,1
심층 신경망,1
도로 노면 파손,1
이미지 검색 알고리즘,1
Data reduction,1
딥 러닝,1
Sampling.,1
K-ear database,1
Optical character recognition,1
image classification,1
CAD,1
ResNet50,1
GoogLeNet,1
AlexNet,1
Medical MRI,1
Ensemble Learning Algorithm,1
Computer Vision,1
teacher‐student framework,1
residual networks,1
layer‐wise hint training,1
knowledge transfer,1
레스넷,1
자동 데이터 구축,1
음성인식,1
한국어 명령어 인식,1
Automatic Data Construction,1
Speech Recognition,1
Korean Speech Command,1
Access Control,1
Face Recognition,1
hepatocellular carcinoma differentiation,1
transfer learning,1
data fusion,1
Multi-parametric MRI,1
MLP,1
crack detection,1
semantic segmentation,1
PCB inspection,1
instance segmentation,1
Ensemble,1
Authentication,1
Convolutional neural networks,1
Ear recognition,1
Artificial Intelligent,1
Endoscopic Image,1
Gastric Ulcer,1
인공지능,1
내시경 영상,1
위궤양,1
모니터링,1
클라우드 컴퓨팅,1
가상화 플랫폼,1
Monitoring,1
Cloud Computing,1
Virtualized Platform,1
classification,1
thermal noise,1
sea ice,1
Sentinel-1 A/B,1
Classification,1
Deep convolutional neural network,1
Vespa hornets,1
Transfer Learning,1
Colon Disease Classification,1
COLREGs,1
