keyword,count
YOLO,14
Deep Learning,10
CNN,6
딥러닝,5
Deep learning,3
Image Processing,3
object detection,3
Object Detection,3
convolutional neural network,2
CCTV,2
Tiny-YOLO-V2,2
Faster-RCNN,2
영상처리,2
YOLO v2,2
UTIS,2
multi-scale contrast filter,1
HRI,1
remote pedestrian detection,1
far infrared,1
Charity Fundraising,1
Donation,1
RGB image,1
CNN (convolution neural network),1
local projection,1
Service Robot,1
non-uniform steering angle intervals,1
autonomous driving,1
deep learning,1
Wall-Climbing Robot,1
Crack Detection Algorithms,1
Machine Learning,1
Localization,1
벽면 이동로봇,1
균열검출 알고리즘,1
Robot Design,1
전처리,1
Humanoid,1
Mono Camera,1
Image-to-Image Translation,1
Pill Classification,1
Artificial Intelligent,1
Hospital,1
객체검출,1
거리추정,1
단안카메라,1
Distance Estimation,1
Parking Occupation Detection,1
Infrared,1
Multiple Thresholds Filtering,1
Voting,1
Pre-Processing,1
주차여부인식,1
다중 임계치,1
보우팅,1
YOLO · Microaneurysm detection · Diabetes retinopathy · Object detection,1
Thermal camera,1
기계학습,1
Congested traffic enverionment,1
위치추정,1
service recovery expectation,1
고객충성도,1
인지된 서비스 품질,1
불평 행동 성향,1
서비스 회복에 대한 기대감,1
서비스 회복에 대한 만족도,1
airline consumer behavior of Generation Z,1
customer loyalty,1
perceived service quality,1
complaint behavior tendency,1
service recovery satisfaction,1
Viewpoints classification,1
Gas meter?reading system,1
Computer vision,1
Image processing,1
Convolutional neural network,1
retirement preparation,1
millennial generation,1
Q methodology,1
노후준비,1
밀레니얼세대,1
Z세대 항공소비행동,1
Crack Detection,1
Concrete Crack,1
합성곱신경망,1
Car distribution,1
Blind people,1
CycleGAN,1
object tracking,1
real time video surveillance,1
sub-frame analysis.,1
밀레니얼 세대,1
공유 리더십,1
팀 효능감,1
조직웰빙,1
Millennials,1
Shared Leadership,1
Team Efficacy,1
Organizational Well-being,1
autonomous vehicle,1
polar-view,1
3D low-channel lidar,1
콘크리트 균열,1
균열 검출,1
Data Sampling,1
Conspicuous Consumption,1
Pose Estimation,1
Deep Learning SW Technology,1
ITS,1
보행자 교통사고 방지,1
지능형 교통시스템 체계,1
1인가구(Single Households) 식생활 라이프스타일(Eating Lifestyle) 도자식기(Ceramic Tableware),1
Vehicle detection,1
non-maximum suppression,1
generative adversarial networks,1
joint feature map,1
mask occlusion,1
LPR 카메라,1
융합,1
Edge Base,1
임베디드,1
영상 분석 모듈,1
딥러닝 SW 기술,1
LPR Camera,1
convergence,1
Edge base,1
Embedded,1
Pedestrian traffic accident prevention,1
Drone,1
Road Crack,1
Small Vehicle Tracking,1
LiDAR point cloud,1
real-time,1
Embedded system. Facial expression recognition,1
TensorRT,1
Multi-layer Overlapped Window,1
YOLO network,1
Small Dense Objects,1
Crossing Area,1
Construction Safety,1
드론,1
Sensor,1
Construction Equipment,1
Automatic milking systems,1
Haar-cascade,1
Teat detection,1
real-time object detection,1
feature filter bank,1
도로균열,1
Image Analysis Module,1
Unloading system,1
Perspective-Transform,1
deep learning algorithm,1
Real-Time Pig Monitoring,1
Posture Determining,1
Head Removal,1
실시간 돼지 모니터링,1
자세 결정,1
머리 제거,1
AWS,1
Cloud Computing Service,1
Streaming server,1
골프참여자,1
충동구매,1
과시적소비성향,1
체면민감성,1
Golf Participant,1
Impulse Buying Tendency,1
Social Face Sensitivity,1
Object Recognition,1
Line Detection,1
Hough Transform,1
욜로,1
합성곱 신경망,1
선박 기관실,1
Faster R-CNN,1
Masked -CRNN,1
자동하역장치,1
딥러닝 알고리즘,1
Masked R-CNN,1
Kalman filter,1
Object tracking,1
Vehicle Logo,1
Object detection,1
VMR.,1
영상기반,1
Pig Monitoring,1
Occluding Pigs,1
Segmentation,1
Fire Detection,1
Image-based,1
Ship Engine Room,1
Convolution Neural Network,1
화재검출,1
Q방법론,1
