title,date,keywords,abstract,multilingual_abstract
딥러닝 기술이 가지는 보안 문제점에 대한 분석,2019,"['인공지능', '기계학습', '딥러닝', '보안', '비즈니스모델', 'Convergence', 'AI', 'Machine Learning', 'Deep Learning', 'Security', 'Business Model']",본 논문에서는 딥러닝 기술이 인터넷과 연결된 다양한 비즈니스 분야에 새로운 형태의 비즈니스 업무에 활용할 수 있도록 보안에 관한 문제점을 분석하고자 한다. 우선 딥러닝이 비즈니스 영역에 보안 업무를 충분히 수행하기 위해서 는 많은 데이터를 가지고 반복적인 학습을 필요하게 된다. 본 논문에서 딥러닝이 안정적인 비즈니스 보안 업무를 완벽하 게 수행할 수 있는 학습적 능력을 얻기 위해서는 비정상 IP패킷에 대한 탐지 능력과 정상적인 소프트웨어와 악성코드를 탑재하여 감염 의도를 가지고 접근하는 공격을 탐지해낼 수 있는 인지 능력을 갖추고 있는지를 분석하였다. 이에 본 논문에서는 인공지능의 딥러닝 기술이 시스템에 접근하여 문제의 비즈니스 모델을 안정적으로 수행할 수 있게 하기 위해서는 시스템내의 비정상 데이터를 추출해 내고 시스템 데이터 침해를 구분해 낼 수 있는 수학적 역할의 문제점을 보완하기 위해 새로운 IP에 대한 세션 및 로그 분석을 수행할 수 있도록 보안 엔진이 탑재된 딥러닝 기술을 개발하여 비즈니스 모델에 적용시켜서 취약점을 제거하여 비즈니스 업무 능력을 향상시키도록 문제적 방안을 비교 분석하였다.,"In this paper, it will analyze security problems, so technology’s potential can apply to business security area. First, in order to deep learning do security tasks sufficiently in the business area, deep learning requires repetitive learning with large amounts of data. In this paper, to acquire learning ability to do stable business tasks, it must detect abnormal IP packets and attack such as normal software with malicious code. Therefore, this paper will analyze whether deep learning has the cognitive ability to detect various attack. In this paper, to deep learning to reach the system and reliably execute the business model which has problem, this paper will develop deep learning technology which is equipped with security engine to analyze new IP about Session and do log analysis and solve the problem of mathematical role which can extract abnormal data and distinguish infringement of system data. Then it will apply to business model to drop the vulnerability and improve the business performance."
딥러닝 모델 설계를 위한 모델 패턴 추출 및 시각화,2019,"['딥러닝 모델 설계', '딥러닝 모델 시각화', '딥러닝 모델 재사용', '빈발 패턴 마이닝', '부분 시퀀스 마이닝', 'Deep Learning Model Design', 'Deep Learning Model visualization', 'Deep Learning Model Reuse', 'Frequent Pattern Mining']","최근 공개되고 있는 딥러닝 모델의 계층구조는 복잡한 형태를 갖는 경향을 보인다. 이러한 딥러닝 모델의 계층구조는 한눈에 파악하기 힘들고 재사용하기 힘들다는 어려움이 있다. 따라서 이 논문에서는 딥러닝 모델의 재사용과 가시화를 위해 복잡한 구조의 딥러닝 모델로부터 반복되는 계층을 추출하고, 모듈화하는 방법을 제안한다. 제안한 방법은 딥러닝 모델을 그래프 구조로 표현하고, 패턴 추출 과정에서 부분 그래프 마이닝 기법과 부분 패턴 마이닝 기을 단계적으로 거쳐 반복되는 패턴을 추출한다. 추가적으로, GUI 기반 에디터를 구현하여 복잡한 딥러닝 모델의 구조를 추상화함으로써 모델의 계층구조를 단순하게 표현할 수 있을 뿐만 아니라 기존 딥러닝 모듈의 효율적인 재사용이 가능하도록 지원한다.","Recent deep learning models tend to have a complex architecture. But it is hard for developers to grasp such hierarchical structure of the deep learning models and it is also difficult to reuse existing deep learning models. To solve these problems, we propose a method of extracting and modularizing repeated layers from a deep learning model for model reuse and visualization. Each repeating pattern is extracted by subgraph mining and frequent pattern mining. We also propose the GUI based editor which not only displays more simplified structure by abstract of original structure but also provides deep learning model reuse."
불꽃 감지를 위한 임베디드 시스템에 적합한 딥러닝 구조,2019,"['embedded system', 'deep learning structure', 'resource occupancy rate', 'flame detection time', 'flame detection rate']","본 논문에서는 불꽃 감지를 위한 임베디드 시스템에 적합한 딥러닝 구조를 제안한다. 제안하는 딥러닝 구조의 불꽃 감지과정은 불꽃 색깔 모델을 사용한 불꽃 영역 검출, 불꽃 색깔 특화 딥러닝 구조를 사용한 불꽃 영상 분류, 검출된 불꽃 영역의 ×  셀 분리, 불꽃 모양 특화 딥러닝 구조를 사용한 불꽃 영상 분류 등의 4가지 과정으로 구성된다. 첫 번째로 입력 영상에서 불꽃의 색만을 추출한 다음 레이블링하여 불꽃 영역을 검출한다. 두 번째로 검출된 불꽃 영역을 불꽃 색깔에 특화 학습된 딥러닝 구조의 입력으로 넣고, 출력단의 불꽃 클래스 확률이 75% 이상에서만 불꽃 영상으로 분류한다. 세 번째로 앞 단에서 75% 미만 불꽃 영상으로 분류된 영상들의 검출된 불꽃 영역을  ×  단위로 분할한다. 네 번째로  × 단위로 분할된작은 셀들을 불꽃의 모양에 특화 학습된 딥러닝 구조의 입력으로 넣고, 각 셀의 불꽃 여부를 판단하여 50% 이상의 셀들이불꽃 영상으로 분류될 경우에 불꽃 영상으로 분류한다. 제안된 딥러닝 구조의 성능을 평가하기 위하여 ImageNet의 불꽃 데이터베이스를 사용하여 실험하였다. 실험 결과, 제안하는 딥러닝 구조는 기존의 딥러닝 구조보다 평균 29.86% 낮은 리소스점유율과 8초 빠른 불꽃 감지 시간을 나타내었다. 불꽃 검출률은 기존의 딥러닝 구조와 비교하여 평균 0.95% 낮은 결과를나타내었으나, 이는 임베디드 시스템에 적용하기 위해 딥러닝 구조를 가볍게 구성한데서 나온 결과이다. 따라서 본 논문에서제안하는 불꽃 감지를 위한 딥러닝 구조는 임베디드 시스템 적용에 적합함이 입증되었다.","In this paper, we propose a deep learning structure suitable for embedded system. The flame detection process of theproposed deep learning structure consists of four steps：flame area detection using flame color model, flame imageclassification using deep learning structure for flame color specialization,  × cell separation in detected flame area, flameimage classification using deep learning structure for flame shape specialization. First, only the color of the flame isextracted from the input image and then labeled to detect the flame area. Second, area of flame detected is the input ofa deep learning structure specialized in flame color and is classified as flame image only if the probability of flame classat the output is greater than 75%. Third, divide the detected flame region of the images classified as flame images lessthan 75% in the preceding section into  × units. Fourthly, small cells divided into  × units are inserted into theinput of a deep learning structure specialized to the shape of the flame and each cell is judged to be flame proof andclassified as flame images if more than 50% of cells are classified as flame images. To verify the effectiveness of theproposed deep learning structure, we experimented with a flame database of ImageNet. Experimental results show that theproposed deep learning structure has an average resource occupancy rate of 29.86% and an 8 second fast flame detectiontime. The flame detection rate averaged 0.95% lower compared to the existing deep learning structure, but this was theresult of light construction of the deep learning structure for application to embedded systems. Therefore, the deep learningstructure for flame detection proposed in this paper has been proved suitable for the application of embedded system."
딥러닝을 활용한 정부 R&D 기업지원효과 예측 분석,2019,"['중소기업 R&amp', 'D', '기업지원효과', '선정평가', '예측모형', '딥러닝', 'SME', 'R&amp', 'D support', 'selection model', 'prediction', 'deep learning']","정부 R&D 지원은 기업의 매출액 증가, 고용 증가, R&D 투자 증가 등의 정책효과를 가져오는 것으로 알려져 있지만 기업의 특성에 따라 그 효과는 유의하지 않거나 부(-)의 효과를 가지기도 한다. 특히 많은 수의 기업들이 정부 지원을 받지 않은 유사 대조군 기업들에 비하여 기업 성과가 낮으며, 수혜효과의 이질성이 높게 나타나고 있어, 각 기업 지원에 대한 개별적 사전적 예측의 필요성이 제기되고 있다.  본 연구에서는 국가연구개발사업 정보와 기업 정보를 바탕으로 기업지원 효과에 대해 사전 예측하는 딥러닝 모형의 개발 가능성을 탐색하였다. 먼저 PSM 방법론을 활용하여 정부 R&D 미수혜기업 대비 수혜기업의 매출액, R&D투자, 고용지표에 대한 정책효과를 산출하였으며, 이 분석 결과를 기반으로 딥러닝 모형을 학습시켜 기업지원 효과를 예측하는 모형을 구현하였다.  딥러닝 모형의 예측성능 및 특징을 분석한 결과 딥러닝 모형은 적절한 수혜기업 선정에 기여할 수 있는 성능 특성을 가진 것으로 나타났다. 정책효과를 양수와 음수로 구분하였을 때 학습에 사용되지 않은 테스트 데이터를 기준으로 60%~77% 가량의 예측 정확도를 가지는 것으로 나타났다. 로짓모형을 통한 분석과 비교하였을 때, 예측정확도 면에서 향상되었을 뿐 아니라 긍정편향적 예측 특성이 크게 개선되었으며 보다 넓은 기업군에 대해 예측을 수행 가능 한 것으로 나타났다. 딥러닝에 기반한 R&D 수혜기업 선정 모형은 작동 가능성과 적용필요성이 높으며, 효율적이고 객관적인 선정 평가에 기여할 수 있을 것으로 보인다.","We explored the possibility of developing a deep learning model that predicts the effects of enterprise support based on national R&D project information and company information. As a result of applying the deep learning model, it was found that the deep learning has a performance characteristic that can contribute to improve the accuracy of proper company selection. When the policy effect is divided into positive and negative, it has a prediction accuracy of 60% ~ 77% based on test data not used for learning. As a result of this study, the R&D beneficiary selection model based on the deep learning technique has high operability and application necessity"
딥러닝 신경망을 이용한 신용카드 부도위험 예측의 효용성 분석,2019,"['딥러닝', '인공신경망', '신용카드', '부도위험', '머신러닝', 'Deep Learning', 'Artificial Neural Network', 'Credit Card', 'Default Risk', 'Machine Learning']","본 연구는 국내․외 금융시장에서 아직 활성화되지 못한 딥러닝 신경망(deep learning neural network) 알고리즘을 이용해 신용카드 부도위험 예측의 정확도 향상 가능성에 대해서 점검한다. 이를 위해 기존 머신러닝 알고리즘(Logistic, SVM, Random Forest, Lasso 등)을 딥러닝 신경망 분석의 성능 점검을 위한 비교 지표로 활용한다. 우선, 딥러닝 신경망은 두 개의 은닉층(hidden layers)과 다섯 개의 뉴런(neuron)으로 구축하고, 활성함수(activation function)와 초기값(initial value) 설정방법에 따른 예측정확도를 도출한다. 그 결과 딥러닝 신경망 분석이 기존 머신러닝 알고리즘 보다 최소 0.6%p에서 최대 6.6%p 성능이 향상된 것으로 나타났다. 이 중 가장 높은 예측 정확도를 보인 활성함수와 초기값 설정방식은 ReLU(rectified linear units)와 Xavier(2010)이고 이를 기준으로 은닉층과 뉴런의 수를 각각 최대 10개와 25개까지 늘려 분석한 결과에서도 유사한 결과가 나타났다. 다만, 기존 연구에서와 같이 은닉층과 뉴런의 수의 증가에 따른 뚜렷한 성능의 향상은 나타나지 않았다. 또한, 이미지 식별 분야에서 높은 성능을 보였던 Dropout과 CNN(convolution neural network) 모델도 예측 정확도에서 큰 차이를 보이지 않았다. 이는 여기에서 사용된 신용카드 데이터가 다수 픽셀(pixel)로 이루어진 이미지 데이터와 비교해 양적․질적 한계가 있기 때문으로 판단된다. 한편, 본 연구에서 사용된 개인의 신용카드 부도 데이터는 횡단면 자료이기 때문에 시계열 데이터에서 높은 성능을 나타내는 RNN(recurrent neural network) 및 LSTM(Long- Short Term Memory) 등의 딥러닝 신경망 알고리즘을 사용하지는 않았다. 따라서 추후 시계열 자료가 포함된 빅데이터를 통해 이들 딥러닝 신경망 방법론을 적용한다면, 현재의 다양한 금융시장의 식별문제(신용등급, 연체율, 금리산정)에 있어 보다 향상된 결과를 도출할 수 있을 것으로 기대된다.","This study aims to discuss the usefulness of the deep learning neural network and the possibility of the deep learning neural network analysis in judging credit information by using credit card default data. Deep learning neural network analysis in the financial sector excluding the current stock price prediction model is under limited research. It is mainly used for upgrading models of the credit rating (Kvamme et al., 2016, 2018; Tran, 2016; Luo, 2017) and the delinquency rate (Sirignano et al., 2018).In the credit card market, it is focused on credit card issuance and fraud detection model (Ramanathan, 2014, Niimi, 2015). As mentioned earlier, there has not been much analysis of deep learning neural network using financial market data. This is because the study of deep learning neural networks is actively carried out mainly in the field of computer science such as image, speech recognition, natural language processing. Additionally, Researchers in the financial sector have difficulty learning deep learning algorithms and setting up a computer runtime environment. It is also difficult to apply the algorithm to financial data due to lower dimension than the image. Nowadays, financial companies have been interested in machine learning and are increasing their recruitment, but it is still in the stage of verifying the possibility of deep learning neural network.Therefore, This study examines the possibility of improving the accuracy of credit card default risk prediction by using a deep learning neural network algorithm. To do this, we use existing machine learning algorithms (Logistic, SVM, Random Forest, Lasso, etc.) as a comparison index for performance check of deep learning neural network analysis. Firstly, the deep learning neural network is constructed with two hidden layers and five neurons, and derives the prediction accuracy according to the activation function and the initial value setting method. There are Sigmoid, ReLU, tanh and Maxout as active functions, and random value, Xavier, RBM, He’s as initialization methods. Based on this, we compare the accuracy of existing machine learning algorithms. As a result, the deep learning neural network analysis showed performance improvement between 0.6% and 6.6%p compared to the existing machine learning algorithms (Logistic, SVM, Random Forest, Lasso, etc.). Among these results, the active function and the initial value setting method with the highest prediction accuracy are ReLU (rectified linear units) and Xavier initialization. However, there is no significant improvement in performance with increasing number of hidden layers and neurons up to 10 and 25, respectively. Also, the dropout and CNN (convolution neural network) models, which showed high performance in the field of image identification, showed no significant difference in prediction accuracy.Nevertheless, it could be interpreted that the increase of hidden layers can improve the accuracy of estimation because the highest accuracy (0.8161) and the AUC (0.7726) are observed for 10 hidden nodes and 15 neurons.However, we can’t say that accuracy increases linearly by the number of hidden layers and neurons. These limitation could be due to the quantitative and qualitative limitations of the credit card data used here. We did not use recurrent neural network (RNN) and long-short term memory (LSTM) models since the personal default data for credit card used in this study is cross-sectional data. These method are for Time-Series data. Therefore, it is expected that it will be able to obtain better results in identification problems (credit rating, delinquency rate, interest rate calculation) of present various financial markets if these deep learning neural network methodologies are applied through big data including time series data.This study can be turned into a question of how deep learning analysis can lower the default risk and delinquency rate by using financial data from a practical point of ..."
스트리밍 서버를 이용한 AWS 기반의 딥러닝 플랫폼 구현과 성능 비교 실험,2019,"['AWS', 'Cloud Computing Service', 'Deep Learning', 'Streaming server', 'YOLO']","본 논문에서는 로컬 PC의 성능이 주는 영향이 적은 딥러닝 동작 구조를 구현하였다. 일반적으로, 딥러닝 모델은 많은 연산량을 가지고 있어 처리하는 PC의 성능에 영향을 많이 받는다. 본 논문에서는 이와 같은 제약 사항을 줄이기 위하여 AWS와 스트리밍 서버를 이용하여 딥러닝 동작을 구현하였다. 첫 번째, AWS에서 딥러닝 연산을 하여 로컬 PC의 성능이 떨어지더라도 딥러닝 동작이 정상적으로 작동할 수 있도록 하였다. 하지만 AWS를 통해 연산 시 입력에 대해 출력의 실시간성이 떨어진다. 두 번째, 스트리밍 서버를 이용하여 딥러닝 모델의 실시간성을 증가시킨다. 스트리밍 서버를 사용하지 않았을 경우 한 이미지씩 처리하거나 이미지를 쌓아서 동영상으로 만들어 처리하여야 하기 때문에 실시간 성이 떨어진다. 성능 비교 실험을 위한 딥러닝 모델로는 YOLO v3모델을 사용하였고, AWS의 인스턴스들 및 고성능 GPU인 GTX1080을 탑재한 로컬 PC의 성능을 비교하였다. 시뮬레이션 결과 AWS의 인스턴스인 p3 인스턴스를 사용하였을 때 한 이미지 당 테스트 시간이 0.023444초로써 고성능 GPU인 GTX1080을 탑재한 로컬 PC의 한 이미지 당 테스트 시간인 0.027099초와 유사하다는 결과를 얻었다.","In this paper, we implemented a deep learning operation structure with less influence of local PC performance. In general, the deep learning model has a large amount of computation and is heavily influenced by the performance of the processing PC. In this paper, we implemented deep learning operation using AWS and streaming server to reduce this limitation. First, deep learning operations were performed on AWS so that deep learning operation would work even if the performance of the local PC decreased. However, with AWS, the output is less real-time relative to the input when computed. Second, we use streaming server to increase the real-time of deep learning model. If the streaming server is not used, the real-time performance is poor because the images must be processed one by one or by stacking the images. We used the YOLO v3 model as a deep learning model for performance comparison experiments, and compared the performance of local PCs with instances of AWS and GTX1080, a high-performance GPU. The simulation results show that the test time per image is 0.023444 seconds when using the p3 instance of AWS, which is similar to the test time per image of 0.027099 seconds on a local PC with the high-performance GPU GTX1080."
딥러닝 기반 얼굴인식 모델에 대한 변조 영역 제한 기만공격,2019,[],"최근 딥러닝 기술은 다양한 분야에서 놀라운 성능을 보여주고 있어 많은 서비스에 적용되고 있다. 얼굴인식 또한 딥러닝 기술을 접목하여 높은 수준으로 얼굴인식이 가능해졌다. 하지만 딥러닝 기술은 원본 이미지를 최소한으로 변조시켜 딥러닝 모델의 오인식을 발생시키는 적대적 예제에 취약하다. 이에 따라, 본 논문에서는 딥러닝 기반 얼굴인식 시스템에 대해 적대적 예제를 이용하여 기만공격 실험을 수행하였으며 실제 얼굴에 분장할 수 있는 영역을 고려하여 설정된 변조 영역에 따른 기만공격 성능을 분석한다.",다국어 초록 정보 없음
딥러닝에서 초매개변수 조율을 위한 실험계획법,2019,"['딥러닝', 'Deep Learning', '초매개변수 조율', 'Hyper-parameter Tuning', '은닉층', 'Hidden Layers', '실험계획법', 'Design of Experiments']","딥러닝에서 초매개변수는 딥러닝 모델의 성능을 크게 좌우하는 값들이다. 은닉층의 개수, 은닉층내 은닉노드의 개수, 배치(batch)의 크기, 학습률(learning rate), momentum, 활동화함수 (activation function)의 선택, 가중치 감소시의 규제 강도(regularization strength) 등이 있다. 딥러닝에서 초매개변수의 조율을 위한 방법으로서는 그리드탐색, 임의탐색, 베이지언 방법 등이 있다. Gustave 등 (2018)은 랜덤포리스트에서 초매개변수의 조율을 위한 방법으로서 실험계획법을 사용하는 방법을 새로이 제시하였다. 본 연구에서는 딥러닝에서 초매개변수의 조율을 위한 방법으로서 실험계획법을 사용하는 방법을 제시하고자 한다. 몇 가지 사례를 통하여 이 방법을 구현하여 본다.",다국어 초록 정보 없음
균열탐지 딥러닝 모델 성능 향상을 위한 Negative Sample을 자동 입력 알고리즘 개발,2019,"['균열 탐지', '딥러닝', 'Negative Sample', 'Crack Detection', 'Deep Learning', 'Negative Sample']","딥러닝 모델은 주어진 학습용 데이터에서 탐지하고자 하는 물체의 특징을 추출하기 때문에, 딥러닝 모델 학습을 위한 학습용 데이터 구축은 매우 중요하다. 본 연구에서는 균열을 탐지하는 딥러닝 모델의 성능을 향상시키기 위해, 실제 콘크리트 구조물이나 아스팔트 도로 표면에서 자주 발견될 수 있는 나뭇가지, 거미줄, 전선 등을 학습 데이터에 자동으로 포함시키고, negative 영역으로 분류하는 알고리즘을 개발하였다. 제안된 알고리즘을 사용하여 학습된 딥러닝 모델을 실제 도로 표면에 발생한 균열 탐지에 적용하여 실제 균열 탐지에 사용될 수 있음을 보였다.",다국어 초록 정보 없음
딥러닝 기반의 영상 분석 기술 동향,2019,"['Machine Learning(기계 학습)', 'Deep Learning(심층 학습)', 'Supervised Learning(지도 학습)', 'Unsupervised Learning(비지도 학습)', '영상 처리(Image Processing)']","최근 인공신경망의 한계를 극복하기 위해 제안된 딥러닝을 사용한 데이터 분석 방식이 각광받고 있다. 딥러닝은 사람이 쉽게 구분하는 사물의 형태를 데이터화 하여 컴퓨터에 입력하고 여러 테스팅을 걸쳐 학습시키는 지도 학습 방식과 스스로 인지하여 학습하는 비지도 학습으로 구분된다. 이는 영상 처리 데이터를 인식 및 분류하는 알고리즘을 포함하고 있으며, ImageNet 영상 데이터를 기반으로 한 구조로 나뉜다. 본 동향지에서는 딥러닝 기반의 영상 처리 분석 기술 동향을 소개 및 서술한다. 이미지 분석 기술을 한국항공우주연구원의 방대한 위성 영상 데이터에 응용하면, 다양한 사용자의 요구사항을 충족시킬 수 있을 것으로 기대한다.","Recently, a method for data analysis using deep learning is widely used to overcome the limitations of artificial neural networks. Deep learning is classified into two types: Supervised learning method of inputting data that can be easily distinguished by a computer, unsupervised learning method by various tests and learning method by self-recognition. It includes algorithms for recognizing and categorizing image processing data and is divided into structures based on ImageNet image data. This paper explain trends based on in-depth image processing analysis techniques. It is expected to meet various user needs by applying image analysis technology to satellite image data of Korea Aerospace Research Institute(KARI)."
