title,date,keywords,abstract,multilingual_abstract
Self-supervised Deep Learning 기반의 고해상도 위성영상 상호등록,2023,"['Image Registration', 'Very High Resolution Satellite Imagery', 'Self-supervised Deep Learning', 'SuperPoint', '고해상도 위성영상', '상호등록', 'Self-supervised deep learning', 'SuperPoint']","고해상도 위성영상 활용을 위해서는 상호등록을 수행하여 영상 간 좌표를 통일하는 과정이 필수적으로 수행되어야 한다. 본 연구에서는 self-supervised learning 방식의 딥러닝 네트워크를 통해 추출된 정합점을 기반으로 고해상도 위성영상 간 좌표를 통일하는 상호등록 방법론을 제안한다. 먼저, 특징점의 전반적인 특성을 학습시키기 위해 Synthetic shape dataset을 이용하여 MagicPoint detector를 구축한다. 다양한 고해상도 원격탐사 오픈소스 데이터를 MagicPoint detector에 입력하여 추출된 특징점을 이용하여 MagicPoint detector를 고도화한다. 고도화된MagicPoint detector를 이용하여 고해상도 위성영상 내 pseudo-label을 생성하며, 이때 homographic adaptation을 적용하여 다양한 기하학적 환경을 고려한다. pseudo-label과 고해상도 위성영상 데이터를 기반으로 SuperPoint detector를 구축한다. 제안방법을 통해 추출된 정합점을 기반으로 구성된 비선형 변환모델을 이용하여 상호등록을 수행한다. 대전광역시를 대상으로 취득된 KOMPSAT-3 영상을 이용하여 실험한 결과, 제안기법은 다수의 정합점을 중첩영역에 대해 균등하게 추출하였으며, 상호등록 정확도는 RMSE (Root Mean Square Error) 1.563 pixels 그리고 CE90 (Circular Error 90%) 1.971 pixels로 측정되었다. 이를 통해, 제안기법은 고해상도 위성영상 특성을 반영한 정합점을 효과적으로 추출할 수 있어 상호등록 정확도 개선에 이바지할 수 있을 것으로 사료된다.","Image registration that unifies coordinates between images is a fundamental preprocessing process for utilizing very high-resolution satellite imagery. In this study, we propose an image registration methodology that aligns coordinates between ""VHR (Very High-Resolution) satellite"" images using extracted conjugate points by a self supervised deep learning network. MagicPoint detector is built using a synthetic shape dataset to learn overall characteristics of feature points. The MagicPoint detector is advanced using feature points extracted from various VHR remote sensing open-source datasets. Pseudo-label is generated in the VHR satellite imagery by the advanced MagicPoint detector. At this time, homographic adaptation is applied to consider the various geometric environments. SuperPoint is built using the VHR satellite imagery and the pseudo-label. The image registration is conducted using an estimated non-linear transformation model based on extracted conjugate points through the proposed method. Based on experiments conducted from KOMPSAT-3 imagery acquired over the Daejeon city,the proposed method evenly extracted numerous conjugate points over the overlapping areas, and registration accuracy was measured as RMSE (Root Mean Square Error) 1.563 pixels and CE90 (Circular Error 90%) 1.971 pixels. Therefore, it was demonstrated that the proposed method can contribute to the improvement of registration accuracy by extracting the conjugate points reflecting the characteristics of VHR satellite imagery."
Deep Learning-Enabled Detection of Pneumoperitoneum in Supine and Erect Abdominal Radiography: Modeling Using Transfer Learning and Semi-Supervised Learning,2023,"['Abdominal radiography', 'Deep learning', 'Artificial intelligence', 'Pneumoperitoneum', 'Transfer learning', 'Pretraining', 'Knowledge distillation']",,"Objective: Detection of pneumoperitoneum using abdominal radiography, particularly in the supine position, is often challenging. This study aimed to develop and externally validate a deep learning model for the detection of pneumoperitoneum using supine and erect abdominal radiography.Materials and Methods: A model that can utilize “pneumoperitoneum” and “non-pneumoperitoneum” classes was developed through knowledge distillation. To train the proposed model with limited training data and weak labels, it was trained using a recently proposed semi-supervised learning method called distillation for self-supervised and self-train learning (DISTL), which leverages the Vision Transformer. The proposed model was first pre-trained with chest radiographs to utilize common knowledge between modalities, fine-tuned, and self-trained on labeled and unlabeled abdominal radiographs. The proposed model was trained using data from supine and erect abdominal radiographs. In total, 191212 chest radiographs (CheXpert data) were used for pre-training, and 5518 labeled and 16671 unlabeled abdominal radiographs were used for fine-tuning and self-supervised learning, respectively. The proposed model was internally validated on 389 abdominal radiographs and externally validated on 475 and 798 abdominal radiographs from the two institutions. We evaluated the performance in diagnosing pneumoperitoneum using the area under the receiver operating characteristic curve (AUC) and compared it with that of radiologists.Results: In the internal validation, the proposed model had an AUC, sensitivity, and specificity of 0.881, 85.4%, and 73.3% and 0.968, 91.1, and 95.0 for supine and erect positions, respectively. In the external validation at the two institutions, the AUCs were 0.835 and 0.852 for the supine position and 0.909 and 0.944 for the erect position. In the reader study, the readers’ performances improved with the assistance of the proposed model.Conclusion: The proposed model trained with the DISTL method can accurately detect pneumoperitoneum on abdominal radiography in both the supine and erect positions."
Supervised pre-training for improved stability in deep reinforcement learning,2023,"['Deep reinforcement learning', 'Pre-training', 'Supervised learning', 'Maximum entropy', 'Stability']",,"Deep reinforcement learning (DRL) technology has been actively studied with the recent advances in deep learning. As a result, the researchers are continuously improving performance and expanding the applications. However, recent literature reports that the performance of DRL is sensitive to the various design choices, e.g., the neural network initialization. Accordingly, it makes DRL hard to obtain a stable performance, which degrades reproducibility. Therefore, we propose a supervised pre-training method for both policy and value networks to improve stability. We pre-train the policy network to maximize the initial entropy and pre-train the value network to bias the distribution to a specific value. The experiments are conducted on tasks with discrete action space where it is hard to control the initial entropy. Through the experiments, the effectiveness of the proposed method in terms of stability and performance is validated."
Overcoming the Challenges in the Development and Implementation of Artificial Intelligence in Radiology: A Comprehensive Review of Solutions Beyond Supervised Learning,2023,"['Artificial intelligence', 'Challenges', 'Data privacy', 'Innovative datasets', 'Novel techniques']",,"Artificial intelligence (AI) in radiology is a rapidly developing field with several prospective clinical studies demonstrating its benefits in clinical practice. In 2022, the Korean Society of Radiology held a forum to discuss the challenges and drawbacks in AI development and implementation. Various barriers hinder the successful application and widespread adoption of AI in radiology, such as limited annotated data, data privacy and security, data heterogeneity, imbalanced data, model interpretability, overfitting, and integration with clinical workflows. In this review, some of the various possible solutions to these challenges are presented and discussed; these include training with longitudinal and multimodal datasets, dense training with multitask learning and multimodal learning, self-supervised contrastive learning, various image modifications and syntheses using generative models, explainable AI, causal learning, federated learning with large data models, and digital twins."
Energy-efficient semi-supervised learning framework for subchannel allocation in non-orthogonal multiple access systems,2023,"['energy efficiency (EE)', 'multiple-input-multiple-output (MIMO)', 'non-orthogonal multiple access (NOMA)', 'resource allocation (RA)', 'semi-supervised learning', 'subchannel allocation']",,"Non-orthogonal multiple access (NOMA) is considered a key candidate technology for next-generation wireless communication systems due to its high spectral efficiency and massive connectivity. Incorporating the concepts of multiple-input-multiple-output (MIMO) into NOMA can further improve the system efficiency, but the hardware complexity increases. This study develops an energy-efficient (EE) subchannel assignment framework for MIMO-NOMA systems under the quality-of-service and interference constraints. This framework handles an energy-efficient co-training-based semi-supervised learning (EE-CSL) algorithm, which utilizes a small portion of existing labeled data generated by numerical iterative algorithms for training. To improve the learning performance of the proposed EE-CSL, initial assignment is performed by a many-to-one matching (MOM) algorithm. The MOM algorithm helps achieve a low complex solution. Simulation results illustrate that a lower computational complexity of the EE-CSL algorithm helps significantly minimize the energy consumption in a network. Furthermore, the sum rate of NOMA outperforms conventional orthogonal multiple access."
Korean Text to Gloss: Self-Supervised Learning approach,2023,"['Sign Language Production', 'Neural Machine Translation', 'Korean Corpus']",,"Natural Language Processing (NLP) has grown tremendously in recent years. Typically, bilingual, and multilingual translation models have been deployed widely in machine translation and gained vast attention from the research community. On the contrary, few studies have focused on translating between spoken and sign languages, especially non-English languages. Prior works on Sign Language Translation (SLT) have shown that a mid-level sign gloss representation enhances translation performance. Therefore, this study presents a new large-scale Korean sign language dataset, the Museum-Commentary Korean Sign Gloss (MCKSG) dataset, including 3828 pairs of Korean sentences and their corresponding sign glosses used in Museum-Commentary contexts. In addition, we propose a translation framework based on self-supervised learning, where the pretext task is a text-to-text from a Korean sentence to its back-translation versions, then the pre-trained network will be fine-tuned on the MCKSG dataset. Using self-supervised learning help to overcome the drawback of a shortage of sign language data. Through experimental results, our proposed model outperforms a baseline BERT model by 6.22%."
Binding Affinity Prediction Using Self-supervised Learning and QP-Ensemble,2023,"['Binding affinity prediction', 'Deep learning', 'Ensemble learning', 'Self-supervised learning', 'Semi-supervisedlearning']",,
3D Printing Monitoring System Based on Supervised Machine Learning,2023,"['Tensile Strength', 'Overlap Rate', 'Scan Speed', 'Laser Power']",,"One of the additive manufacturing processes that is quickly evolving is metal 3D printing. Selective laser melting (SLM) is one of the popular methods for metal 3D printing. Although it has many advantages and capabilities, there are still unsolved problems like process monitoring and printing reliability. Printing high-quality robust products require appropriate parameter settings and real-time monitoring. In order to satisfy the requirement, we propose a new monitoring system based on multiple sensors that can measure the index of different quality affecting parameters of SLM 3D printing. The system serves to improve printing quality; it involves supervised machine learning to predict the expected tensile strength of the printed product. We trained the machine learning model on our new “tensile strength” dataset which includes multiple sensing data and indexes of tensile strength. While collecting data we printed products that have a tensile strength between 449 and 506 MPa. A number of SLM 3D printing tests are carried out to show the viability of the proposed approach. After testing the tensile strength of the printed product, test results were compared to the results of the tensile strength predicting model. According to experiments, the monitoring system showed satisfactory results predicting expected tensile strength. The highest accuracy has been achieved with Multiple Linear Regression, recording 97%. The monitoring system helps not only to predict the tensile strength of the printing product but also to find optimal parameter settings of the SLM printer."
Supervised learning method for prediction of heat transfer characteristics of nanofluids,2023,['· ANN · FCM · ANFIS · CFD · Nanofluid · Forced convection'],,"This study focuses on the alication and investigation of the predictive ability of artificial intelligence in the numerical modelling of nanofluid flows. Numerical and experimental methods are powerful tools from an accuracy point of view, but they are also time- and costconsuming methods. Therefore, using soft-computing techniques can improve such CFD drawbacks by patterning the CFD data. After obtaining the aropriate ANN and ANFIS architecture using the CFD data, many new data can be created without requiring numerical and experimental methods. In the scope of this research, the FCM-ANFIS and ANN methods are used to predict the thermal behaviour of the turbulent flow in a heated pipe with several nanoparticles. A parametric CFD study is carried out for water-TiO 2 , water-CuO, and waterSiO 2 nanofluid through a pipe. The Reynolds number is varied between 7000 and 15000, and the nanofluid concentration is varied between 0.25 % and 4 %. The effects of using nanofluid on local values of Nusselt number and shear stress distribution were investigated. Numerical results indicate that with the increasing nanoparticle volume fraction of nanofluid, the average Nusselt number increases, but the required pumping power also increases. The obtained soft computing results demonstrate that the FCM clustering ANFIS has given better results both in training and testing when it is compared to the ANN architecture with an R 2 of 0.9983. Regarding this, the FCM-ANFIS is an excellent candidate for calculating the Nusselt number in heat transfer problems."
강한 Data Augmentation과 Contrastive Learning을 통한 이미지 기반 강화학습  일반화 성능 향상 연구,2023,"['Deep learning', 'Reinforcement learning', 'Data augmentation', 'Generalization', 'Contrastive learning', 'Self-supervised learning', '딥러닝', '강화학습', '데이터증강', '일반화', '대조학습', '자기지도학습']",,"In this paper, we are proposing a convolutional contrastive learning method that can improve the generalization performance of image-based reinforcement learning. To do this, methods on augmenting input images were mainly used.However, strong augmentation hinders the stability of reinforcement learning. Thus, by gradually increasing the random image mixing ratio during training, a reinforcement learning agent is not affected by strong data augmentation. At the same time, the effect on generalization performance is maximized. Experiments on DM Control test environments have shown that the proposed method outperforms the existing studies on the generalization of image-based reinforcement learning."
